"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.143226180E2,-9.673483887E0,2.200424194E-2,-3.740721130E-1
4.143326590E2,-9.657616882E0,3.712280273E-2,-3.641926575E-1
4.143427000E2,-9.668693848E0,2.380050659E-2,-3.562591553E-1
4.143527410E2,-9.680668945E0,2.275268555E-2,-3.634442139E-1
4.143627820E2,-9.669292603E0,2.155517578E-2,-3.670367432E-1
4.143728240E2,-9.674531708E0,3.727249146E-2,-3.544628906E-1
4.143828650E2,-9.668993225E0,3.682342529E-2,-3.478765869E-1
4.143929060E2,-9.668544159E0,3.757186890E-2,-3.522175598E-1
4.144029470E2,-9.662257233E0,4.520599365E-2,-3.629951477E-1
4.144129880E2,-9.673334198E0,3.442840576E-2,-3.742218018E-1
4.144230290E2,-9.673034821E0,3.053649902E-2,-3.664379883E-1
4.144330713E2,-9.663005676E0,3.053649902E-2,-3.481759644E-1
4.144431123E2,-9.652228088E0,2.649490356E-2,-3.558100891E-1
4.144531533E2,-9.658664703E0,3.412902832E-2,-3.724255371E-1
4.144631943E2,-9.681716766E0,2.604583740E-2,-4.102967834E-1
4.144732353E2,-9.670340424E0,2.529739380E-2,-3.977229309E-1
4.144832773E2,-9.672436066E0,2.080673218E-2,-4.023632813E-1
4.144933183E2,-9.677675171E0,2.649490356E-2,-3.963757324E-1
4.145033593E2,-9.672286377E0,2.604583740E-2,-3.918850708E-1
4.145134003E2,-9.659712524E0,2.754272461E-2,-3.703298950E-1
4.145234413E2,-9.665999451E0,3.188369751E-2,-3.640429688E-1
4.145334823E2,-9.664652252E0,2.484832764E-2,-3.610491943E-1
4.145435243E2,-9.669891357E0,3.832031250E-2,-3.447331238E-1
4.145535653E2,-9.671388245E0,3.802093506E-2,-3.519181824E-1
4.145636063E2,-9.666448517E0,3.682342529E-2,-3.478765869E-1
4.145736473E2,-9.679920502E0,3.053649902E-2,-3.366499329E-1
4.145836883E2,-9.665999451E0,2.784210205E-2,-3.610491943E-1
4.145937293E2,-9.674382019E0,3.248245239E-2,-3.397933960E-1
4.146037713E2,-9.687105560E0,3.832031250E-2,-3.770658875E-1
4.146138123E2,-9.677525482E0,2.424957275E-2,-4.102967834E-1
4.146238533E2,-9.663005676E0,2.335144043E-2,-3.960763550E-1
4.146338943E2,-9.664203186E0,1.811233521E-2,-4.225712585E-1
4.146439353E2,-9.653126221E0,1.182540894E-2,-4.125421143E-1
4.146539773E2,-9.654024353E0,4.445755005E-2,-4.140390015E-1
4.146640183E2,-9.651180267E0,3.427871704E-2,-3.927832031E-1
4.146740593E2,-9.681417389E0,2.888992310E-2,-4.134402466E-1
4.146841003E2,-9.679471436E0,1.945953369E-2,-4.191284180E-1
4.146941413E2,-9.674382019E0,1.257385254E-2,-3.894900513E-1
4.147041833E2,-9.675878906E0,3.338058472E-2,-3.827540588E-1
4.147142243E2,-9.671388245E0,2.679428101E-2,-3.864962769E-1
4.147242653E2,-9.652078400E0,4.236190796E-2,-3.785627747E-1
4.147343063E2,-9.653425598E0,3.502716064E-2,-3.992198181E-1
4.147443473E2,-9.666149139E0,4.131408691E-2,-3.995191956E-1
4.147543893E2,-9.675130463E0,4.550537109E-2,-3.508703613E-1
4.147644303E2,-9.670939178E0,3.098556519E-2,-3.511697388E-1
4.147744713E2,-9.658365326E0,2.439926147E-2,-3.243754578E-1
4.147845123E2,-9.668244781E0,2.200424194E-2,-3.212319946E-1
4.147945533E2,-9.672286377E0,2.769241333E-2,-3.203338623E-1
4.148045943E2,-9.662706299E0,2.200424194E-2,-3.369493103E-1
4.148146363E2,-9.663903809E0,3.023712158E-2,-3.366499329E-1
4.148246773E2,-9.667047272E0,2.679428101E-2,-3.487747192E-1
4.148347183E2,-9.668843536E0,2.649490356E-2,-3.604504395E-1
4.148447593E2,-9.662257233E0,3.532653809E-2,-3.357518005E-1
4.148548003E2,-9.660161591E0,3.861968994E-2,-3.469784546E-1
4.148648413E2,-9.659712524E0,3.338058472E-2,-3.532653809E-1
4.148748833E2,-9.664203186E0,3.472778320E-2,-3.402424622E-1
4.148849243E2,-9.674831085E0,3.442840576E-2,-3.673361206E-1
4.148949653E2,-9.677675171E0,2.544708252E-2,-3.686833191E-1
4.149050063E2,-9.670939178E0,2.859054565E-2,-3.643423462E-1
4.149150473E2,-9.688303070E0,2.395019531E-2,-3.415896606E-1
4.149250893E2,-9.672735443E0,2.844085693E-2,-3.448828125E-1
4.149351303E2,-9.665251007E0,3.158432007E-2,-3.519181824E-1
4.149451713E2,-9.680219879E0,1.930984497E-2,-3.489244080E-1
4.149552123E2,-9.657018127E0,3.787124634E-2,-3.429368591E-1
4.149652533E2,-9.655072174E0,4.206253052E-2,-3.600013733E-1
4.149752953E2,-9.661957855E0,3.712280273E-2,-3.519181824E-1
4.149853363E2,-9.661658478E0,3.248245239E-2,-3.550616455E-1
4.149953773E2,-9.677226105E0,2.829116821E-2,-3.731739807E-1
4.150054183E2,-9.681866455E0,2.215393066E-2,-3.754193115E-1
4.150154593E2,-9.671088867E0,2.963836670E-2,-3.890409851E-1
4.150255013E2,-9.660311279E0,2.679428101E-2,-3.966751099E-1
4.150355423E2,-9.665101318E0,2.948867798E-2,-3.998185730E-1
4.150455833E2,-9.657916260E0,3.712280273E-2,-4.017645264E-1
4.150556243E2,-9.658215637E0,3.712280273E-2,-3.734733582E-1
4.150656653E2,-9.673633575E0,2.963836670E-2,-3.704795837E-1
4.150757073E2,-9.678423615E0,2.978805542E-2,-3.552113342E-1
4.150857483E2,-9.666598206E0,2.065704346E-2,-3.001258850E-1
4.150957893E2,-9.668693848E0,2.978805542E-2,-2.778222656E-1
4.151058303E2,-9.670639801E0,4.041595459E-2,-3.116519165E-1
4.151158713E2,-9.665999451E0,2.230361938E-2,-3.103047180E-1
4.151259123E2,-9.667945404E0,3.936813354E-2,-3.122506714E-1
4.151359543E2,-9.668394470E0,3.667373657E-2,-3.376977539E-1
4.151459953E2,-9.673334198E0,4.056564331E-2,-3.400927734E-1
4.151560363E2,-9.663005676E0,1.856140137E-2,-3.579057312E-1
4.151660773E2,-9.665700073E0,2.918930054E-2,-3.752696228E-1
4.151761183E2,-9.678273926E0,2.380050659E-2,-3.833528137E-1
4.151861603E2,-9.669292603E0,2.260299683E-2,-4.185296631E-1
4.151962013E2,-9.662855988E0,3.233276367E-2,-4.617897034E-1
4.152062423E2,-9.679621124E0,2.469863892E-2,-4.299060059E-1
4.152162833E2,-9.664652252E0,2.619552612E-2,-4.311035156E-1
4.152263243E2,-9.670789490E0,3.592529297E-2,-3.776646423E-1
4.152363663E2,-9.666448517E0,3.727249146E-2,-3.680845642E-1
4.152464073E2,-9.654323730E0,4.071533203E-2,-3.715274048E-1
4.152564483E2,-9.654174042E0,4.326004028E-2,-3.640429688E-1
4.152664893E2,-9.672136688E0,3.293151855E-2,-3.703298950E-1
4.152765303E2,-9.682914276E0,2.050735474E-2,-3.956272888E-1
4.152865723E2,-9.657916260E0,4.595443726E-2,-3.592529297E-1
4.152966133E2,-9.672136688E0,3.188369751E-2,-3.579057312E-1
4.153066543E2,-9.668843536E0,2.499801636E-2,-3.517684937E-1
4.153166953E2,-9.659113770E0,3.367996216E-2,-3.495231628E-1
4.153267363E2,-9.672286377E0,3.397933960E-2,-3.438349915E-1
4.153367783E2,-9.673184509E0,2.814147949E-2,-3.312611389E-1
4.153468193E2,-9.668993225E0,4.385879517E-2,-3.344046021E-1
4.153568603E2,-9.677824860E0,4.385879517E-2,-3.345542908E-1
4.153669013E2,-9.660760345E0,2.948867798E-2,-3.391946411E-1
4.153769423E2,-9.671088867E0,2.829116821E-2,-3.438349915E-1
4.153869843E2,-9.673783264E0,2.963836670E-2,-3.487747192E-1
4.153970253E2,-9.665849762E0,1.796264648E-2,-3.754193115E-1
4.154070663E2,-9.676327972E0,2.080673218E-2,-4.043092346E-1
4.154171073E2,-9.664053497E0,2.709365845E-2,-3.827540588E-1
4.154271483E2,-9.667945404E0,3.038681030E-2,-3.769161987E-1
4.154371895E2,-9.669292603E0,2.469863892E-2,-3.647914124E-1
4.154472305E2,-9.678124237E0,4.281097412E-2,-3.598516846E-1
4.154572715E2,-9.676926727E0,2.874023438E-2,-3.616479492E-1
4.154673125E2,-9.660760345E0,3.023712158E-2,-3.664379883E-1
4.154773535E2,-9.670340424E0,3.293151855E-2,-3.707789612E-1
4.154873955E2,-9.671987000E0,2.754272461E-2,-3.519181824E-1
4.154974365E2,-9.672286377E0,2.649490356E-2,-3.754193115E-1
4.155074775E2,-9.659113770E0,3.278182983E-2,-3.797602844E-1
4.155175185E2,-9.676627350E0,3.083587646E-2,-3.631448364E-1
4.155275595E2,-9.670939178E0,2.784210205E-2,-3.457809448E-1
4.155376015E2,-9.662257233E0,2.290237427E-2,-3.457809448E-1
4.155476425E2,-9.675130463E0,3.532653809E-2,-3.320095825E-1
4.155576835E2,-9.673184509E0,3.263214111E-2,-3.176394653E-1
4.155677245E2,-9.669292603E0,2.799179077E-2,-3.126997375E-1
4.155777655E2,-9.679022369E0,3.622467041E-2,-3.041674805E-1
4.155878075E2,-9.658814392E0,3.382965088E-2,-2.871029663E-1
4.155978485E2,-9.667646027E0,2.544708252E-2,-2.972817993E-1
4.156078895E2,-9.672286377E0,4.176315308E-2,-2.802172852E-1
4.156179305E2,-9.675878906E0,2.035766602E-2,-2.998265076E-1
4.156279715E2,-9.678573303E0,2.664459229E-2,-3.414399719E-1
4.156380135E2,-9.665101318E0,2.185455322E-2,-3.233276367E-1
4.156480545E2,-9.671088867E0,1.811233521E-2,-3.490740967E-1
4.156580955E2,-9.660910034E0,2.559677124E-2,-3.682342529E-1
4.156681365E2,-9.671987000E0,3.457809448E-2,-3.595523071E-1
4.156781775E2,-9.676327972E0,2.155517578E-2,-3.778143311E-1
4.156882195E2,-9.662706299E0,2.544708252E-2,-3.852987671E-1
4.156982605E2,-9.671837311E0,3.158432007E-2,-3.909869385E-1
4.157083015E2,-9.655820618E0,2.484832764E-2,-3.668870544E-1
4.157183425E2,-9.663754120E0,2.589614868E-2,-3.408412170E-1
4.157283835E2,-9.679022369E0,3.143463135E-2,-3.525169373E-1
4.157384255E2,-9.676477661E0,2.514770508E-2,-3.439846802E-1
4.157484665E2,-9.665101318E0,3.068618774E-2,-3.221301270E-1
4.157585075E2,-9.671238556E0,2.963836670E-2,-3.294648743E-1
4.157685485E2,-9.692793732E0,2.948867798E-2,-3.356021118E-1
4.157785895E2,-9.677076416E0,3.727249146E-2,-3.508703613E-1
4.157886315E2,-9.669591980E0,2.155517578E-2,-3.405418396E-1
4.157986725E2,-9.668544159E0,3.921844482E-2,-3.329077148E-1
4.158087135E2,-9.663604431E0,3.427871704E-2,-3.367996216E-1
4.158187545E2,-9.671537933E0,3.113525391E-2,-3.258723450E-1
4.158287955E2,-9.673034821E0,3.876937866E-2,-3.321592712E-1
4.158388375E2,-9.673483887E0,3.427871704E-2,-3.504212952E-1
4.158488785E2,-9.662107544E0,2.634521484E-2,-3.312611389E-1
4.158589195E2,-9.657916260E0,3.218307495E-2,-3.167413330E-1
4.158689605E2,-9.674082642E0,2.784210205E-2,-3.132984924E-1
4.158790015E2,-9.661359100E0,3.188369751E-2,-3.182382202E-1
4.158890435E2,-9.684261475E0,2.544708252E-2,-3.353027344E-1
4.158990845E2,-9.668544159E0,2.499801636E-2,-3.213816833E-1
4.159091255E2,-9.662406921E0,2.095642090E-2,-3.192860413E-1
4.159191665E2,-9.660910034E0,2.544708252E-2,-3.216810608E-1
4.159292075E2,-9.649384003E0,3.338058472E-2,-2.999761963E-1
4.159392495E2,-9.661508789E0,2.529739380E-2,-3.170407104E-1
4.159492905E2,-9.670789490E0,2.409988403E-2,-3.236270142E-1
4.159593315E2,-9.665849762E0,2.664459229E-2,-3.308120728E-1
4.159693725E2,-9.669741669E0,3.323089600E-2,-3.412902832E-1
4.159794135E2,-9.663454742E0,2.963836670E-2,-3.570075989E-1
4.159894555E2,-9.677525482E0,3.442840576E-2,-3.908372498E-1
4.159994965E2,-9.674382019E0,2.814147949E-2,-3.817062378E-1
4.160095375E2,-9.669741669E0,3.188369751E-2,-3.775149536E-1
4.160195785E2,-9.653275909E0,3.367996216E-2,-3.754193115E-1
4.160296205E2,-9.668843536E0,3.248245239E-2,-3.812571716E-1
4.160396615E2,-9.668843536E0,3.472778320E-2,-3.845503235E-1
4.160497025E2,-9.663305054E0,2.963836670E-2,-3.668870544E-1
4.160597435E2,-9.662406921E0,6.436614990E-3,-3.586541748E-1
4.160697845E2,-9.666747894E0,3.442840576E-2,-3.682342529E-1
4.160798265E2,-9.663454742E0,2.754272461E-2,-3.468287659E-1
4.160898675E2,-9.660910034E0,2.679428101E-2,-3.329077148E-1
4.160999085E2,-9.671837311E0,2.409988403E-2,-3.496728516E-1
4.161099495E2,-9.672286377E0,2.769241333E-2,-3.423381042E-1
4.161199905E2,-9.668544159E0,3.607498169E-2,-3.215313721E-1
4.161300325E2,-9.666897583E0,3.697311401E-2,-3.412902832E-1
4.161400735E2,-9.674531708E0,1.990859985E-2,-3.570075989E-1
4.161501145E2,-9.651030579E0,2.140548706E-2,-3.384461975E-1
4.161601555E2,-9.656718750E0,3.787124634E-2,-3.430865479E-1
4.161701965E2,-9.667346649E0,3.442840576E-2,-3.623963928E-1
4.161802385E2,-9.663903809E0,2.948867798E-2,-3.869453430E-1
4.161902795E2,-9.666598206E0,3.457809448E-2,-3.677851868E-1
4.162003205E2,-9.669591980E0,2.499801636E-2,-3.571572876E-1
4.162103615E2,-9.667795715E0,3.248245239E-2,-3.686833191E-1
4.162204025E2,-9.655970306E0,3.008743286E-2,-3.580554199E-1
4.162304445E2,-9.669741669E0,2.859054565E-2,-3.574566650E-1
4.162404855E2,-9.678423615E0,2.754272461E-2,-3.671864319E-1
4.162505265E2,-9.672885132E0,2.993774414E-2,-3.589535522E-1
4.162605675E2,-9.668394470E0,2.320175171E-2,-3.821553040E-1
4.162706095E2,-9.672735443E0,2.679428101E-2,-3.758683777E-1
4.162806505E2,-9.667047272E0,3.906875610E-2,-3.691323853E-1
4.162906915E2,-9.663604431E0,2.709365845E-2,-3.538641357E-1
4.163007325E2,-9.677525482E0,3.278182983E-2,-3.222798157E-1
4.163107735E2,-9.678722992E0,3.263214111E-2,-2.975811768E-1
4.163208155E2,-9.673184509E0,4.340972900E-2,-3.097059631E-1
4.163308565E2,-9.661658478E0,3.847000122E-2,-3.125500488E-1
4.163408975E2,-9.672585754E0,2.529739380E-2,-3.156935120E-1
4.163509385E2,-9.671088867E0,2.634521484E-2,-3.318598938E-1
4.163609795E2,-9.682016144E0,2.874023438E-2,-3.468287659E-1
4.163710215E2,-9.683063965E0,2.125579834E-2,-3.478765869E-1
4.163810625E2,-9.666897583E0,2.993774414E-2,-3.562591553E-1
4.163911035E2,-9.662706299E0,2.903961182E-2,-3.528163147E-1
4.164011445E2,-9.662257233E0,3.053649902E-2,-3.514691162E-1
4.164111855E2,-9.665550385E0,3.832031250E-2,-3.342549133E-1
4.164212275E2,-9.665101318E0,3.023712158E-2,-3.390449524E-1
4.164312685E2,-9.670340424E0,2.170486450E-2,-3.177891541E-1
4.164413095E2,-9.665999451E0,2.978805542E-2,-3.379971313E-1
4.164513505E2,-9.671388245E0,3.113525391E-2,-3.532653809E-1
4.164613925E2,-9.675878906E0,2.230361938E-2,-3.582051086E-1
4.164714335E2,-9.682315521E0,2.095642090E-2,-3.547622681E-1
4.164814745E2,-9.667795715E0,3.083587646E-2,-3.652404785E-1
4.164915155E2,-9.674980774E0,1.916015625E-2,-3.514691162E-1
4.165015565E2,-9.674831085E0,1.975891113E-2,-3.414399719E-1
4.165115985E2,-9.666897583E0,3.008743286E-2,-3.391946411E-1
4.165216395E2,-9.666298828E0,2.619552612E-2,-3.514691162E-1
4.165316805E2,-9.669741669E0,1.960922241E-2,-3.436853027E-1
4.165417215E2,-9.665849762E0,2.514770508E-2,-3.059637451E-1
4.165517625E2,-9.677375793E0,2.260299683E-2,-3.155438232E-1
4.165618045E2,-9.674980774E0,1.856140137E-2,-3.240760803E-1
4.165718455E2,-9.659263458E0,2.724334717E-2,-3.507206726E-1
4.165818865E2,-9.664951630E0,3.712280273E-2,-3.330574036E-1
4.165919275E2,-9.672136688E0,4.281097412E-2,-3.354524231E-1
4.166019685E2,-9.682315521E0,3.412902832E-2,-3.357518005E-1
4.166120105E2,-9.677375793E0,1.706451416E-2,-3.396437073E-1
4.166220515E2,-9.664203186E0,2.903961182E-2,-3.370989990E-1
4.166320925E2,-9.664951630E0,3.397933960E-2,-3.294648743E-1
4.166421335E2,-9.676477661E0,2.260299683E-2,-3.477268982E-1
4.166521755E2,-9.656718750E0,3.338058472E-2,-3.381468201E-1
4.166622165E2,-9.668244781E0,4.326004028E-2,-3.460803223E-1
4.166722575E2,-9.671238556E0,1.661544800E-2,-3.490740967E-1
4.166822985E2,-9.662556610E0,2.769241333E-2,-3.441343689E-1
4.166923395E2,-9.674082642E0,2.844085693E-2,-3.562591553E-1
4.167023815E2,-9.672286377E0,3.098556519E-2,-3.725752258E-1
4.167124225E2,-9.677974548E0,3.323089600E-2,-3.502716064E-1
4.167224635E2,-9.673633575E0,3.517684937E-2,-3.379971313E-1
4.167325045E2,-9.679920502E0,1.916015625E-2,-3.381468201E-1
4.167425465E2,-9.675280151E0,2.874023438E-2,-3.373983765E-1
4.167525875E2,-9.663604431E0,3.128494263E-2,-3.629951477E-1
4.167626285E2,-9.669591980E0,2.619552612E-2,-3.511697388E-1
4.167726695E2,-9.662406921E0,2.499801636E-2,-3.701802063E-1
4.167827105E2,-9.671238556E0,2.754272461E-2,-3.802093506E-1
4.167927525E2,-9.665400696E0,2.320175171E-2,-3.574566650E-1
4.168027935E2,-9.676777039E0,2.005828857E-2,-3.635939026E-1
4.168128345E2,-9.676028595E0,2.514770508E-2,-3.397933960E-1
4.168228755E2,-9.673034821E0,2.395019531E-2,-3.393443298E-1
4.168329165E2,-9.665550385E0,1.856140137E-2,-3.528163147E-1
4.168429585E2,-9.672585754E0,2.185455322E-2,-3.606001282E-1
4.168529995E2,-9.674531708E0,4.056564331E-2,-3.480262756E-1
4.168630405E2,-9.661508789E0,3.068618774E-2,-3.623963928E-1
4.168730815E2,-9.670190735E0,2.649490356E-2,-3.764671326E-1
4.168831235E2,-9.671987000E0,2.874023438E-2,-3.703298950E-1
4.168931645E2,-9.671687622E0,2.155517578E-2,-3.814068604E-1
4.169032055E2,-9.682465210E0,1.826202393E-2,-3.679348755E-1
4.169132465E2,-9.666298828E0,3.592529297E-2,-3.761677551E-1
4.169232875E2,-9.672885132E0,3.517684937E-2,-3.800596619E-1
4.169333295E2,-9.681267700E0,2.694396973E-2,-3.516188049E-1
4.169433705E2,-9.677525482E0,2.784210205E-2,-3.396437073E-1
4.169534115E2,-9.673633575E0,3.547622681E-2,-3.309617615E-1
4.169634525E2,-9.661059723E0,3.218307495E-2,-3.399430847E-1
4.169734945E2,-9.669591980E0,4.011657715E-2,-3.341052246E-1
4.169835355E2,-9.675729218E0,2.679428101E-2,-3.403921509E-1
4.169935765E2,-9.674082642E0,1.975891113E-2,-3.523672485E-1
4.170036175E2,-9.666747894E0,2.634521484E-2,-3.625460815E-1
4.170136585E2,-9.674382019E0,2.874023438E-2,-3.535647583E-1
4.170237005E2,-9.670041046E0,2.559677124E-2,-3.444337463E-1
4.170337415E2,-9.677974548E0,2.260299683E-2,-3.794609070E-1
4.170437825E2,-9.666747894E0,4.251159668E-2,-3.598516846E-1
4.170538235E2,-9.660610657E0,4.161346436E-2,-3.475772095E-1
4.170638645E2,-9.649234314E0,3.338058472E-2,-3.484753418E-1
4.170739065E2,-9.662257233E0,2.245330811E-2,-3.474275208E-1
4.170839475E2,-9.675878906E0,3.562591553E-2,-3.838018799E-1
4.170939885E2,-9.670190735E0,2.484832764E-2,-4.095483398E-1
4.171040295E2,-9.669741669E0,3.308120728E-2,-4.037104797E-1
4.171140715E2,-9.660311279E0,3.382965088E-2,-3.767665100E-1
4.171241125E2,-9.665700073E0,4.924758911E-2,-3.436853027E-1
4.171341535E2,-9.675130463E0,3.068618774E-2,-2.857557678E-1
4.171441945E2,-9.678124237E0,3.442840576E-2,-2.887495422E-1
4.171542355E2,-9.673184509E0,2.844085693E-2,-3.046165466E-1
4.171642775E2,-9.674382019E0,1.407073975E-2,-3.294648743E-1
4.171743185E2,-9.683513031E0,1.960922241E-2,-3.418890381E-1
4.171843595E2,-9.669292603E0,4.221221924E-2,-3.561094666E-1
4.171944005E2,-9.660610657E0,4.041595459E-2,-3.620970154E-1
4.172044425E2,-9.655820618E0,3.697311401E-2,-4.002676392E-1
4.172144835E2,-9.668394470E0,3.053649902E-2,-4.234693909E-1
4.172245245E2,-9.659562836E0,1.616638184E-2,-4.302053833E-1
4.172345655E2,-9.667196960E0,2.140548706E-2,-4.168830872E-1
4.172446065E2,-9.676627350E0,2.888992310E-2,-3.947291565E-1
4.172546485E2,-9.671837311E0,2.963836670E-2,-3.583547974E-1
4.172646895E2,-9.667945404E0,3.158432007E-2,-2.977308655E-1
4.172747305E2,-9.660161591E0,2.275268555E-2,-3.294648743E-1
4.172847715E2,-9.658365326E0,1.646575928E-2,-4.004173279E-1
4.172948135E2,-9.658964081E0,2.439926147E-2,-4.472698975E-1
4.173048545E2,-9.672735443E0,3.113525391E-2,-4.486170959E-1
4.173148955E2,-9.676178284E0,3.098556519E-2,-4.559518433E-1
4.173249365E2,-9.676327972E0,2.305206299E-2,-4.397854614E-1
4.173349775E2,-9.667346649E0,4.445755005E-2,-3.891906738E-1
4.173450195E2,-9.661957855E0,3.008743286E-2,-2.568658447E-1
4.173550605E2,-9.682614899E0,1.616638184E-2,-1.963916016E-1
4.173651015E2,-9.679471436E0,1.975891113E-2,-2.505789185E-1
4.173751425E2,-9.686955872E0,1.362167358E-2,-3.514691162E-1
4.173851835E2,-9.664352875E0,3.607498169E-2,-3.917353821E-1
4.173952255E2,-9.640252991E0,5.074447632E-2,-4.174818420E-1
4.174052665E2,-9.647737427E0,5.149291992E-2,-3.960763550E-1
4.174153075E2,-9.668693848E0,2.604583740E-2,-3.800596619E-1
4.174253485E2,-9.675729218E0,2.559677124E-2,-3.303630066E-1
4.174353905E2,-9.674082642E0,2.469863892E-2,-2.680924988E-1
4.174454315E2,-9.670190735E0,1.511856079E-2,-2.650987244E-1
4.174554725E2,-9.677226105E0,6.137237549E-3,-2.369572449E-1
4.174655135E2,-9.674980774E0,3.113525391E-2,-2.571652222E-1
4.174755545E2,-9.654623108E0,4.939727783E-2,-2.763253784E-1
4.174855965E2,-9.653874664E0,4.326004028E-2,-2.532733154E-1
4.174956375E2,-9.665550385E0,4.730163574E-2,-2.444416809E-1
4.175056785E2,-9.674531708E0,4.595443726E-2,-2.713856506E-1
4.175157195E2,-9.673932953E0,2.290237427E-2,-3.614982605E-1
4.175257615E2,-9.682315521E0,1.901046753E-2,-4.498146057E-1
4.175358025E2,-9.665849762E0,1.227447510E-2,-4.761598206E-1
4.175458435E2,-9.672136688E0,3.637435913E-2,-4.504133606E-1
4.175558845E2,-9.652228088E0,3.861968994E-2,-4.191284180E-1
4.175659255E2,-9.665101318E0,2.215393066E-2,-3.899391174E-1
4.175759675E2,-9.672136688E0,1.616638184E-2,-3.764671326E-1
4.175860085E2,-9.684860229E0,7.933502197E-3,-3.857478333E-1
4.175960495E2,-9.692494354E0,-6.885681152E-3,-4.052073669E-1
4.176060905E2,-9.683213654E0,3.607498169E-2,-4.463717651E-1
4.176161325E2,-9.646988983E0,2.514770508E-2,-4.718188477E-1
4.176261735E2,-9.648186493E0,2.933898926E-2,-4.866380310E-1
4.176362145E2,-9.644444275E0,4.340972900E-2,-5.227130127E-1
4.176462555E2,-9.666747894E0,3.083587646E-2,-5.596861267E-1
4.176562975E2,-9.685458984E0,1.646575928E-3,-3.511697388E-1
4.176663385E2,-9.683363342E0,-1.197509766E-3,-5.459147644E-1
4.176763795E2,-9.689201202E0,1.721420288E-2,-5.586383057E-1
4.176864205E2,-9.649683380E0,2.694396973E-2,-5.084925842E-1
4.176964615E2,-9.660460968E0,3.936813354E-2,-5.890251160E-1
4.177065035E2,-9.666298828E0,4.700225830E-2,-4.622387695E-1
4.177165445E2,-9.663005676E0,3.652404785E-2,-3.453318787E-1
4.177265855E2,-9.658515015E0,2.589614868E-2,-3.432362366E-1
4.177366265E2,-9.679621124E0,2.619552612E-2,-2.683918762E-1
4.177466675E2,-9.674831085E0,3.293151855E-2,-2.254312134E-1
4.177567095E2,-9.680219879E0,2.574645996E-2,-1.981878662E-1
4.177667505E2,-9.663005676E0,4.340972900E-2,-1.749861145E-1
4.177767915E2,-9.665251007E0,4.924758911E-2,-1.841171265E-1
4.177868325E2,-9.666448517E0,3.577560425E-2,-1.865121460E-1
4.177968745E2,-9.672885132E0,4.715194702E-2,-1.881587219E-1
4.178069155E2,-9.663454742E0,3.098556519E-2,-1.803749084E-1
4.178169565E2,-9.688452759E0,1.466949463E-2,-2.932402039E-1
4.178269975E2,-9.680668945E0,2.993774414E-2,-2.914439392E-1
4.178370395E2,-9.674232330E0,1.407073975E-2,-3.207829285E-1
4.178470805E2,-9.652377777E0,3.712280273E-2,-4.418811035E-1
4.178571215E2,-9.659263458E0,2.529739380E-2,-4.695735168E-1
4.178671625E2,-9.662107544E0,3.158432007E-2,-4.596940613E-1
4.178772035E2,-9.666598206E0,2.035766602E-2,-4.724176025E-1
4.178872455E2,-9.655221863E0,2.454895020E-2,-4.719685364E-1
4.178972865E2,-9.680668945E0,2.514770508E-2,-4.740641785E-1
4.179073275E2,-9.662107544E0,1.107696533E-2,-4.884342957E-1
4.179173685E2,-9.679621124E0,2.814147949E-2,-5.267546082E-1
4.179274105E2,-9.673483887E0,3.188369751E-2,-5.318440247E-1
4.179374515E2,-9.684860229E0,1.032852173E-2,-5.054988098E-1
4.179474925E2,-9.666149139E0,4.610412598E-2,-4.986131287E-1
4.179575335E2,-9.653575287E0,3.622467041E-2,-4.561015320E-1
4.179675745E2,-9.656419373E0,2.380050659E-2,-3.754193115E-1
4.179776165E2,-9.666149139E0,2.634521484E-2,-3.294648743E-1
4.179876575E2,-9.658814392E0,3.293151855E-2,-3.083587646E-1
4.179976985E2,-9.677675171E0,2.679428101E-2,-2.785707092E-1
4.180077395E2,-9.680519257E0,2.634521484E-2,-2.519261169E-1
4.180177815E2,-9.670789490E0,2.754272461E-2,-2.835104370E-1
4.180278225E2,-9.689201202E0,3.442840576E-2,-2.862048340E-1
4.180378635E2,-9.677675171E0,3.023712158E-2,-2.848576355E-1
4.180479045E2,-9.669741669E0,3.906875610E-2,-3.050656128E-1
4.180579465E2,-9.657018127E0,4.565505981E-2,-3.312611389E-1
4.180679875E2,-9.669741669E0,4.221221924E-2,-3.532653809E-1
4.180780285E2,-9.662257233E0,3.113525391E-2,-3.354524231E-1
4.180880695E2,-9.670340424E0,2.335144043E-2,-3.676354980E-1
4.180981105E2,-9.659712524E0,2.350112915E-2,-3.709286499E-1
4.181081525E2,-9.664502563E0,2.903961182E-2,-3.787124634E-1
4.181181935E2,-9.698332214E0,2.484832764E-2,-4.083508301E-1
4.181282345E2,-9.681267700E0,2.888992310E-2,-4.427792358E-1
4.181382755E2,-9.658365326E0,3.338058472E-2,-4.562512207E-1
4.181483175E2,-9.662406921E0,2.514770508E-2,-4.287084961E-1
4.181583585E2,-9.664352875E0,3.338058472E-2,-3.968247986E-1
4.181683995E2,-9.670789490E0,2.874023438E-2,-3.767665100E-1
4.181784405E2,-9.669142914E0,2.859054565E-2,-3.718267822E-1
4.181884815E2,-9.671238556E0,2.933898926E-2,-3.465293884E-1
4.181985235E2,-9.662406921E0,3.128494263E-2,-3.519181824E-1
