"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.134281891E2,-2.141232640E-1,-9.307690710E-2,-3.063103557E-1
1.135277551E2,-6.281507760E-2,-7.288999110E-2,-3.720573783E-1
1.136273211E2,-1.374426484E-1,-1.140318438E-1,-1.641454846E-1
1.137268861E2,1.908226162E-1,-3.889968991E-2,-1.523844451E-1
1.138264521E2,5.320580602E-1,3.280299604E-1,-1.665716469E-1
1.139260181E2,5.519018173E-1,3.820393980E-1,1.689421684E-1
1.140255841E2,-5.402094126E-1,-2.663190663E-1,2.823603749E-1
1.141251491E2,8.410931379E-2,-1.427119374E-1,-1.220991313E-1
1.142247151E2,-2.204256952E-1,-3.169741947E-3,5.665872097E-1
1.143242811E2,-1.069129854E-1,6.128525361E-2,3.154970109E-1
1.144238476E2,-7.434279472E-2,5.897219479E-2,3.989764154E-1
1.145234126E2,-6.415037066E-2,-8.558777720E-2,2.586123645E-1
1.146229786E2,5.566465259E-1,3.153242767E-1,1.294732690E-1
1.147225446E2,7.274129987E-1,2.699271142E-1,-4.311510175E-2
1.148221096E2,-8.786407113E-1,-3.608659804E-1,-2.608191669E-1
1.149216756E2,9.573484212E-2,1.758915782E-1,1.336775571E-1
1.150212416E2,-5.053427219E-1,-1.866516024E-1,-5.933893919E-1
1.151208066E2,-1.997886300E-1,-9.708330780E-2,-4.330334663E-1
1.152203726E2,6.831381004E-3,-4.382308573E-2,-3.080836535E-1
1.153199386E2,-4.545077682E-2,-2.014550716E-1,-5.188772082E-2
1.154195036E2,4.746577144E-1,-9.658513218E-2,-2.850533724E-1
1.155190692E2,1.022014976E0,4.450877309E-1,-1.102420539E-1
1.156186352E2,-6.048747897E-1,-6.005798653E-2,1.668817550E-1
1.157182002E2,-1.379216760E-1,-1.486726105E-1,-1.031182259E-1
1.158177662E2,-3.091706336E-2,9.221144766E-2,2.964821458E-1
1.159173322E2,-2.252939045E-1,-9.354600310E-2,3.517913520E-1
1.160168972E2,2.398493700E-2,6.073280424E-2,3.321959376E-1
1.161164632E2,-1.193109304E-1,4.001929983E-2,3.943692148E-1
1.162160292E2,1.999513954E-1,-6.063951924E-2,-5.527749658E-2
1.163155942E2,1.022884607E0,5.676289797E-1,3.323501348E-1
1.164151602E2,-1.087462187E0,-4.262655973E-1,-2.175140530E-1
1.165147252E2,3.085749038E-2,2.177794129E-1,4.364070296E-1
1.166142912E2,-3.318489194E-1,2.141510695E-2,-2.993531823E-1
1.167138578E2,-1.277696714E-2,-1.157157794E-1,-1.935394704E-1
1.168134228E2,4.653496668E-2,-5.536210956E-4,-3.738795817E-1
1.169129888E2,1.251393408E-1,-2.734319568E-1,-1.681120098E-1
1.170125538E2,9.417938590E-1,3.708842993E-1,-1.323136687E-1
1.171121198E2,-7.887027264E-1,3.666649759E-2,-3.590891957E-1
1.172116848E2,-1.967768222E-1,-2.804067731E-1,-1.275087148E-1
1.173112508E2,-5.874909461E-2,8.642351627E-2,-9.970991313E-2
1.174108168E2,-1.823017746E-1,3.280341998E-2,3.502693772E-1
1.175103818E2,-1.046464294E-1,6.320852786E-2,4.452479631E-2
1.176099478E2,1.153701264E-2,6.406333297E-2,4.717539549E-1
1.177095128E2,3.442575336E-1,-8.184158802E-2,-1.024608612E-1
1.178090786E2,9.905776978E-1,3.503280580E-1,4.074622877E-3
1.179086436E2,-1.021762967E0,-5.270629525E-1,-4.166756272E-1
1.180082096E2,-8.383671194E-2,1.578788757E-1,1.369430423E-1
1.181077746E2,-3.538350165E-1,2.571363002E-2,-5.169528723E-1
1.182073406E2,-1.282093674E-1,-1.179174632E-1,-2.556391656E-1
1.183069056E2,5.758842826E-2,-4.227636755E-2,-4.026237726E-1
1.184064716E2,-1.144353673E-1,-1.274391413E-1,-1.851444393E-1
1.185060366E2,7.978944778E-1,3.850776553E-1,-3.902830482E-1
1.186056026E2,1.355623901E-1,3.890149295E-1,-4.377428591E-1
1.187051676E2,-5.682765841E-1,-2.902168334E-1,3.795041144E-1
1.188047336E2,5.016746465E-3,8.851274848E-2,1.880663335E-1
1.189042986E2,-8.729537576E-2,8.374918997E-2,5.855444074E-1
1.190038642E2,-3.926065192E-2,1.825013198E-2,3.084042370E-1
1.191034292E2,7.029262185E-2,6.800834090E-2,5.692524314E-1
1.192029953E2,-6.657931209E-2,-2.389928252E-1,8.531127125E-3
1.193025603E2,9.128947258E-1,3.145384490E-1,3.491161466E-1
1.194021262E2,-6.669085026E-1,-3.526718318E-1,-3.460127115E-1
1.195016912E2,-1.450060308E-1,2.515000701E-1,7.579396963E-1
1.196012572E2,-2.072315216E-1,-1.716472805E-1,1.686186790E-1
1.197008222E2,-2.897781134E-2,-1.739314466E-4,-1.002682373E-1
1.198003883E2,6.948547065E-2,-1.209633127E-1,-3.104631901E-1
1.198999533E2,-3.323138133E-2,-9.800679237E-2,-2.591387928E-1
1.199995182E2,3.186206818E-1,-1.317871828E-2,-3.377193511E-1
1.200990838E2,1.095304728E0,5.733459592E-1,1.079755351E-1
1.201986488E2,-8.294447660E-1,1.757384837E-2,7.612162828E-2
1.202982148E2,-1.896996200E-1,-2.952120006E-1,-2.501120605E-2
1.203977798E2,-5.090668797E-2,1.854032278E-1,2.325141430E-1
1.204973448E2,-1.778666526E-1,-6.019242108E-3,6.990075707E-1
1.205969108E2,-2.846148983E-2,-1.367459306E-3,4.534203708E-1
1.206964758E2,-2.536655590E-2,-2.210731953E-1,6.313226819E-1
1.207960418E2,5.086607337E-1,8.990947157E-2,4.872558713E-1
1.208956068E2,7.402630448E-1,1.794522703E-1,4.422346354E-1
1.209951718E2,-6.431279182E-1,-1.611324102E-1,6.305793524E-1
1.210947378E2,-6.389980018E-2,4.850950092E-2,7.632269263E-1
1.211943033E2,-2.234659940E-1,-1.762188599E-2,3.708059490E-1
1.212938693E2,1.285569668E-1,-1.438524425E-1,2.984339297E-1
1.213934343E2,1.305875480E-1,4.542824812E-3,8.765503764E-2
1.214929993E2,4.541794360E-1,1.309469640E-1,1.616959870E-1
1.215925653E2,9.031697512E-1,4.390768111E-1,4.678932726E-1
1.216921303E2,-5.424602032E-1,5.133491009E-2,6.392171383E-1
1.217916953E2,-1.621678844E-2,4.320016503E-2,4.386916459E-1
1.218912613E2,-1.716478318E-1,1.228194237E-1,8.910354972E-1
1.219908263E2,-1.003317088E-1,1.014751643E-1,8.541976213E-1
1.220903913E2,-1.281405613E-2,6.943960674E-3,8.269543052E-1
1.221899573E2,4.543368518E-2,-1.966520548E-1,6.285039783E-1
1.222895223E2,5.250612497E-1,1.178140417E-1,5.978195071E-1
1.223890867E2,5.061860681E-1,7.100917399E-2,5.193580985E-1
1.224886527E2,-6.989282370E-1,-2.474615276E-1,7.240464687E-1
1.225882177E2,1.831774265E-1,1.491763741E-1,7.231898308E-1
1.226877827E2,-3.447364867E-1,2.085706219E-2,9.776800871E-2
1.227873488E2,1.036768407E-2,-6.687387079E-2,4.977001250E-2
1.228869137E2,3.191071749E-2,-2.154846117E-2,-1.031377167E-1
1.229864787E2,4.050930142E-1,-8.632585406E-2,1.186002977E-2
1.230860447E2,8.106393218E-1,4.560124576E-1,-2.004163563E-1
1.231856097E2,-4.485653341E-1,1.391258538E-1,1.799411625E-1
1.232851748E2,-3.483470976E-1,-3.434782028E-1,5.590613484E-1
1.233847408E2,9.601549804E-2,5.281619355E-2,4.038733840E-1
1.234843060E2,-8.696933091E-2,4.992652312E-2,8.715158701E-1
1.235838710E2,-1.427319050E-1,-1.917613321E-3,5.094459653E-1
1.236834360E2,1.103187203E-1,1.518095583E-1,6.313541532E-1
1.237830020E2,4.884586483E-2,1.171836536E-2,3.318680525E-1
1.238825670E2,7.061918378E-1,2.908587456E-1,4.795409143E-1
1.239821320E2,-3.079509735E-1,-1.960978806E-1,1.094530374E-1
1.240816980E2,1.120275706E-1,2.689908743E-1,7.554203272E-1
1.241812630E2,-1.150707603E-1,4.380590469E-2,8.213041723E-2
1.242808280E2,-1.326002926E-1,-6.837575138E-2,9.797155857E-3
1.243803930E2,1.057113111E-1,-3.549339250E-2,4.740787297E-2
1.244799590E2,-1.461426727E-2,-1.261607558E-1,1.374183036E-2
1.245795243E2,4.351270497E-1,-7.667176425E-2,-5.048136413E-2
1.246790893E2,9.145101905E-1,6.544159651E-1,1.112873331E-1
1.247786542E2,-5.586269498E-1,7.848630846E-2,6.585057378E-1
1.248782202E2,-1.830044985E-1,-9.427984059E-2,5.697464347E-1
1.249777852E2,-4.150690138E-2,5.140634999E-2,9.351401329E-1
1.250773502E2,-1.439020634E-1,6.440357119E-2,1.239556193E0
1.251769153E2,-1.413703896E-2,4.621893167E-2,1.126407504E0
1.252764813E2,1.046247184E-1,9.683094174E-2,9.461663961E-1
1.253760462E2,2.554181814E-1,1.332867611E-2,5.520067811E-1
1.254756112E2,9.424679279E-1,4.872138798E-1,9.562451839E-1
1.255751762E2,-9.897608161E-1,-6.197574139E-1,4.110404551E-1
1.256747412E2,3.794454038E-2,4.062844515E-1,8.224960566E-1
1.257743067E2,-2.438533455E-1,4.211717099E-2,1.158536524E-1
1.258738717E2,-1.516848654E-1,-3.273054212E-2,1.397014260E-1
1.259734367E2,-8.383608609E-2,-6.031106785E-2,-1.694893390E-1
1.260730017E2,-6.618831307E-2,-1.540490985E-1,1.121682450E-1
1.261725667E2,2.896799743E-1,-5.833892524E-2,1.377887279E-2
1.262721327E2,7.309010625E-1,4.672534764E-1,2.730288208E-1
1.263716977E2,-3.774417937E-1,9.474582970E-3,4.539575279E-1
1.264712627E2,-1.708584130E-1,-3.295851350E-1,6.611365676E-1
1.265708277E2,1.725334227E-1,-1.105881333E-1,7.300652266E-1
1.266703927E2,-1.773880124E-1,-1.385186911E-1,1.178922653E0
1.267699587E2,8.355925977E-2,1.515742540E-1,9.012679458E-1
1.268695241E2,-6.615729071E-3,1.443397105E-1,7.064100504E-1
1.269690891E2,-2.395811304E-2,-1.248480603E-1,2.333274782E-1
1.270686541E2,5.034031272E-1,2.328198105E-1,2.301930040E-1
1.271682191E2,8.565656543E-1,1.494594365E-1,3.200030327E-1
1.272677841E2,-5.952093601E-1,-2.240679264E-1,2.816735804E-1
1.273673501E2,9.677311778E-2,1.592535824E-1,1.950924695E-1
1.274669151E2,-3.297626972E-1,-4.323302582E-2,-3.186514676E-1
1.275664801E2,-1.218002960E-1,-4.872189835E-2,-2.687557936E-1
1.276660451E2,-8.593566716E-2,-7.711391151E-2,-4.040113389E-1
1.277656101E2,-2.185788471E-3,-1.697831005E-1,-1.637480259E-1
1.278651751E2,1.816545427E-1,-7.333299518E-2,-3.742804527E-1
1.279647401E2,5.790706873E-1,3.217172623E-1,-1.324801445E-1
1.280643062E2,-4.850104153E-1,-6.119691208E-2,5.012170970E-2
1.281638712E2,-4.815939814E-2,-9.339984506E-2,3.003966808E-2
1.282634362E2,-4.546546191E-2,1.064911410E-1,7.460676134E-2
1.283630012E2,-9.110762924E-2,-5.020314828E-2,4.883438945E-1
1.284625662E2,1.043459959E-2,1.053984836E-1,2.564488947E-1
1.285621312E2,1.547424868E-2,1.265724599E-1,4.215253592E-1
1.286616962E2,1.121675000E-1,-1.156827882E-1,4.394104704E-2
1.287612622E2,8.665077090E-1,3.747290075E-1,2.986033559E-1
1.288608272E2,-3.198036253E-1,-3.571772575E-1,-1.431304365E-1
1.289603922E2,-1.504790783E-1,1.054759249E-1,3.563008904E-1
1.290599572E2,-1.788493395E-1,-3.987983987E-2,-4.027391970E-1
1.291595225E2,-2.060746402E-1,-2.768468298E-2,-3.390016854E-1
1.292590875E2,-8.890666813E-2,-3.320276365E-2,-4.612245858E-1
1.293586525E2,-8.830505610E-2,-7.855879515E-2,-1.529330611E-1
1.294582175E2,2.169647664E-1,-2.134287208E-1,-1.817878187E-1
1.295577835E2,7.467218041E-1,3.713433444E-1,-1.837286949E-1
1.296573485E2,-3.891562223E-1,2.046514153E-1,-3.456820920E-2
1.297569135E2,-5.023722649E-1,-5.484891534E-1,2.982207239E-1
1.298564785E2,9.981083125E-2,4.892196506E-2,1.793433130E-1
1.299560435E2,-2.135349363E-1,-3.821973503E-2,5.830162764E-1
1.300556085E2,-8.822367340E-2,1.576350071E-2,2.024271786E-1
1.301551735E2,6.225407869E-2,1.102627143E-1,5.169788599E-1
1.302547381E2,1.305547804E-1,-1.942209303E-1,4.792899266E-2
1.303543041E2,8.141815662E-1,3.871122897E-1,1.646488309E-1
1.304538691E2,-5.273361206E-1,-3.874874115E-1,-4.429771602E-1
1.305534341E2,-4.272264615E-2,2.048056126E-1,1.735902429E-1
1.306529991E2,-1.033199728E-1,-9.572611190E-3,-5.394942164E-1
1.307525641E2,-2.698285878E-1,-5.166957527E-2,-4.541963935E-1
1.308521291E2,-5.930190533E-2,1.031488646E-2,-5.159804821E-1
1.309516941E2,-1.474582255E-1,-3.921685368E-2,-3.166508079E-1
1.310512591E2,1.427913755E-1,-1.819119304E-1,-1.475216635E-2
1.311508241E2,4.282439351E-1,-3.081008606E-2,-3.567805886E-1
1.312503901E2,8.629035354E-1,4.961350560E-1,-1.111661270E-2
1.313499551E2,-8.864073157E-1,-2.603873312E-1,2.543063462E-1
1.314495201E2,-1.584487408E-1,-5.684025586E-2,9.873100370E-2
1.315490851E2,-1.545412242E-1,4.059603810E-2,5.259807110E-1
1.316486501E2,-1.554090828E-1,-8.700107783E-2,4.592093527E-1
1.317482151E2,1.244515479E-1,2.214252483E-3,3.838076293E-1
1.318477801E2,-3.628123552E-3,-2.474643588E-1,2.655746043E-1
1.319473451E2,5.210814476E-1,4.249639437E-2,4.345468059E-2
1.320469101E2,1.050001502E0,3.309958875E-1,1.963635981E-1
1.321464751E2,-1.268836737E0,-4.957832396E-1,-3.717104793E-1
1.322460411E2,2.228662670E-1,4.975498617E-1,3.241063654E-1
1.323456061E2,-4.854773879E-1,-5.484404042E-2,-6.319159269E-1
1.324451711E2,-1.519325972E-1,-4.809530079E-2,-3.538333476E-1
1.325447360E2,-1.188515723E-1,-5.081275851E-2,-4.262889922E-1
1.326443010E2,-1.375466436E-1,-1.385942400E-1,-1.217103750E-1
1.327438660E2,1.988118291E-1,-9.553586692E-2,-4.440096915E-1
1.328434310E2,8.234954476E-1,4.082960486E-1,-1.002141237E-1
1.329429960E2,-3.928069770E-1,9.518458694E-2,7.107244432E-2
1.330425610E2,-4.101161361E-1,-4.863149226E-1,2.398028970E-1
1.331421260E2,1.584539860E-1,7.132768631E-3,1.204048917E-1
1.332416910E2,-1.385750324E-1,1.707560197E-2,7.197595835E-1
1.333412560E2,-9.518284351E-2,-4.155446368E-5,1.658710092E-1
1.334408210E2,1.293062568E-1,1.852021366E-1,4.889327586E-1
1.335403860E2,1.499738693E-1,-1.870750487E-1,2.543556318E-2
1.336399510E2,6.840627193E-1,2.787965238E-1,1.831932962E-1
1.337395171E2,2.094100229E-2,-7.758016884E-2,-3.601839244E-1
1.338390821E2,-2.358467281E-1,5.859028921E-2,2.992272377E-1
1.339386471E2,3.583808988E-2,1.012080908E-1,-2.184287757E-1
1.340382121E2,-3.876287937E-1,-1.497823596E-1,-3.631549776E-1
1.341377771E2,1.024384145E-2,3.734806925E-2,-4.574289322E-1
1.342373421E2,-1.110063866E-1,2.653772198E-2,-2.796645164E-1
1.343369071E2,-8.814248443E-2,9.099486633E-4,-1.283488572E-1
1.344364721E2,3.691411614E-1,3.891246021E-2,-4.353463352E-1
1.345360371E2,7.958936691E-1,4.009817839E-1,-1.073084846E-1
1.346356021E2,-8.100004196E-1,-2.507600188E-1,1.130134091E-1
1.347351671E2,-9.754887223E-2,-5.625554919E-2,1.437821612E-2
1.348347321E2,-1.547305733E-1,7.426459342E-2,4.186090231E-1
1.349342971E2,-1.429189146E-1,-7.130771130E-2,4.814195335E-1
1.350338621E2,6.729584187E-2,9.815558791E-3,3.429675400E-1
1.351334271E2,-2.882490680E-2,-2.438587844E-1,1.286872625E-1
1.352329921E2,3.239049613E-1,1.729695499E-2,6.001355499E-2
1.353325581E2,8.818077445E-1,2.309041470E-1,1.060129777E-1
1.354321231E2,-1.274929404E0,-6.250503659E-1,-2.949873209E-1
1.355316881E2,2.662054077E-2,3.353489041E-1,4.011558294E-1
1.356312531E2,-4.040286839E-1,-3.367163241E-2,-2.937186658E-1
1.357308181E2,-2.136431821E-2,-5.570796877E-2,-2.398863882E-1
1.358303831E2,1.247643158E-1,5.765927210E-2,-2.294111848E-1
1.359299480E2,-1.363980919E-1,-1.204750836E-1,-6.934817880E-2
1.360295130E2,7.717899680E-1,1.863994300E-1,-3.903898001E-1
1.361290780E2,5.355772972E-1,4.193131030E-1,-2.365099937E-1
1.362286430E2,-8.219455481E-1,-3.870559335E-1,1.294049621E-1
1.363282080E2,-9.680470079E-2,-6.776532531E-2,-2.318444103E-1
1.364277730E2,-1.960702389E-1,-1.496751793E-2,4.096498191E-1
1.365273380E2,-5.868091434E-2,7.650970668E-2,1.356975138E-1
1.366269030E2,1.274577528E-2,1.234027594E-1,4.517162740E-1
1.367264680E2,5.862718076E-2,-2.659771442E-1,-4.884704947E-2
1.368260330E2,6.789438725E-1,2.263859659E-1,8.293047547E-2
1.369255980E2,3.135842383E-1,7.755397260E-2,-1.153430194E-1
1.370251630E2,-5.664548278E-1,-1.920340061E-1,3.131113052E-1
1.371247281E2,-5.355411395E-2,7.671935949E-3,3.978453204E-2
1.372242931E2,-2.225357890E-1,-5.380361900E-2,-1.555513889E-1
1.373238581E2,-4.055202752E-2,-9.305760264E-2,-1.606244594E-1
1.374234231E2,-3.407662734E-2,-5.670784041E-2,-1.100786775E-1
1.375229881E2,-4.314303398E-2,-2.449750304E-1,3.352738172E-2
1.376225531E2,7.473129630E-1,4.206588864E-1,-2.811745405E-1
1.377221181E2,-1.461485326E-1,2.596682906E-1,-2.435891628E-1
1.378216841E2,-3.754716814E-1,-3.673581779E-1,2.836531699E-1
1.379212491E2,-1.034569889E-1,-1.018521115E-1,-3.123756945E-1
1.380208141E2,-1.242775247E-1,1.269186735E-1,3.920665383E-1
1.381203791E2,-1.127623096E-1,-5.727536976E-2,-5.238614231E-2
1.382199447E2,2.279067189E-1,2.270336151E-1,3.798375428E-1
1.383195097E2,1.833549142E-2,-3.088865280E-1,-4.391786456E-2
1.384190747E2,7.101821303E-1,4.051914215E-1,1.632856131E-1
1.385186397E2,-7.076612711E-1,-5.767366290E-1,-2.818115354E-1
1.386182047E2,1.049497817E-2,3.166745305E-1,3.605439365E-1
1.387177697E2,-2.968062460E-1,1.008743420E-2,-3.482201397E-1
1.388173347E2,-1.908230633E-1,-8.927229792E-3,-2.226654291E-1
1.389168997E2,-3.804319352E-2,-1.155324653E-2,-3.370933831E-1
1.390164647E2,-1.488943100E-1,-1.125504747E-1,-3.956021369E-2
1.391160297E2,2.574120462E-1,-2.624999285E-1,-1.341392100E-1
1.392155947E2,9.272716045E-1,4.038193822E-1,-2.174999118E-1
1.393151596E2,-5.536746979E-1,1.853097230E-2,-5.299731717E-2
1.394147256E2,-3.218169510E-1,-3.946863115E-1,1.438947320E-1
1.395142906E2,5.818735808E-2,1.438839268E-2,6.364443898E-2
1.396138556E2,-1.596258432E-1,-3.362460807E-2,5.110569000E-1
1.397134206E2,-1.997025684E-4,2.746644057E-2,1.449479014E-1
1.398129856E2,1.208251491E-1,1.302877665E-1,4.938972294E-1
1.399125516E2,1.124420166E-1,-1.189809591E-1,5.315909162E-2
1.400121166E2,4.348518550E-1,1.974376738E-1,1.882742792E-1
1.401116816E2,5.231860280E-1,1.055381447E-1,-5.897741020E-2
1.402112466E2,-8.763887882E-1,-3.159053326E-1,2.374574356E-2
1.403108126E2,6.552136689E-2,2.806584835E-1,2.242817879E-1
1.404103776E2,-4.110212028E-1,-1.262133121E-1,-3.417335451E-1
1.405099429E2,-5.938827991E-2,-4.932321236E-2,-3.357305825E-1
1.406095079E2,-2.844697237E-2,-4.453685507E-2,-3.275824785E-1
1.407090739E2,-4.882868752E-2,-1.623005718E-1,-1.603339612E-1
1.408086389E2,3.872154355E-1,7.805986702E-2,-3.711599708E-1
1.409082039E2,7.910670042E-1,4.311946332E-1,7.531922311E-4
1.410077699E2,-7.990124226E-1,-5.903403088E-2,3.658658266E-1
1.411073349E2,-1.824443340E-1,5.456889048E-2,-3.236373365E-1
1.412068999E2,-1.194958985E-1,1.952543110E-1,6.871957332E-2
1.413064659E2,-1.573047340E-1,-4.113134369E-2,2.483987361E-1
1.414060309E2,2.004382014E-1,5.429162085E-2,2.705180943E-1
1.415055969E2,1.585948169E-1,-1.886956543E-1,8.767124265E-2
1.416051614E2,4.347766936E-1,1.741637588E-1,4.079040587E-1
1.417047264E2,5.911932588E-1,1.421147734E-1,4.870978743E-2
1.418042924E2,-8.335846066E-1,-3.174546659E-1,-2.212944254E-2
1.419038574E2,4.324596375E-2,1.683207452E-1,1.627638489E-1
1.420034234E2,-2.909818292E-1,-1.131341904E-1,-1.479429305E-1
1.421029884E2,-3.302205727E-2,-1.270136833E-1,-1.656216383E-1
1.422025544E2,8.159242570E-2,-8.305434138E-2,-1.145621985E-1
1.423021194E2,1.370518953E-1,-1.145517975E-1,-4.510237277E-2
1.424016854E2,4.216704667E-1,6.293308735E-2,-4.102647305E-1
1.425012514E2,6.527881622E-1,4.724601209E-1,-1.339807659E-1
1.426008164E2,-7.394838929E-1,-2.574206591E-1,2.282267958E-1
1.427003824E2,-2.062980458E-2,-9.135278314E-2,-1.427152008E-1
1.427999477E2,-1.273376346E-1,-9.624760598E-3,4.700885713E-1
1.428995137E2,-1.141378209E-1,5.701750517E-3,1.851951480E-1
1.429990797E2,-1.349257678E-2,8.869658411E-2,4.091696441E-1
1.430986447E2,-1.172030345E-1,-6.553935260E-2,1.134464741E-1
1.431982107E2,9.858606011E-2,-8.122830838E-2,1.371602714E-1
1.432977767E2,6.723747849E-1,2.490117848E-1,2.258744091E-1
1.433973417E2,-5.130591393E-1,-2.598317266E-1,-3.910722435E-1
1.434969077E2,-5.909286439E-3,2.258462608E-1,2.542987764E-1
1.435964737E2,-2.302802503E-1,5.313691124E-2,-5.447774529E-1
1.436960387E2,-2.620691657E-1,-2.594630234E-2,-4.484756291E-1
1.437956047E2,3.062207624E-2,2.544763498E-2,-3.546098471E-1
1.438951705E2,-1.925258338E-2,-5.329316482E-2,-1.649292111E-1
1.439947365E2,3.056285083E-1,-2.154005170E-1,-2.713883519E-1
1.440943015E2,9.101259112E-1,4.701944590E-1,-2.406536937E-1
1.441938675E2,-4.602367580E-1,1.285412163E-1,-1.458867192E-1
1.442934335E2,-4.384007305E-2,-2.292222381E-1,2.079555094E-1
1.443929995E2,3.910264745E-2,-4.841806740E-2,4.295644909E-2
1.444925655E2,-2.506965399E-1,-2.324082702E-2,4.356932342E-1
1.445921315E2,-1.021500826E-1,7.271368057E-2,2.232135683E-1
1.446916965E2,-5.296181515E-2,1.084495485E-1,4.633330703E-1
1.447912625E2,-1.617638208E-2,-2.186549753E-1,5.903546885E-2
1.448908285E2,4.870625734E-1,2.151011974E-1,2.003902793E-1
1.449903944E2,1.634751111E-1,8.509919047E-2,-2.412580401E-1
1.450899604E2,-4.821569026E-1,-1.627685577E-1,2.102426589E-1
1.451895264E2,2.204525173E-1,1.062123403E-1,3.493130952E-2
1.452890924E2,-3.508116007E-1,-1.721495688E-1,-2.538433075E-1
1.453886584E2,1.105328836E-2,-4.374049604E-3,-3.006050289E-1
1.454882234E2,-1.029753909E-1,-5.430705473E-2,-2.640449107E-1
1.455877894E2,-1.166151315E-1,-7.376246899E-2,-9.261082113E-2
1.456873554E2,4.451667964E-1,1.021694019E-1,-5.531390905E-1
1.457869214E2,6.649370193E-1,3.871400952E-1,-1.819318980E-1
1.458864874E2,-5.339856744E-1,-1.843115985E-1,2.155567706E-1
1.459860534E2,1.216879487E-2,-1.934741624E-2,-2.939951420E-2
1.460856194E2,-2.295658588E-1,3.403491899E-2,5.025487542E-1
1.461851852E2,-1.882600598E-2,4.709544778E-2,2.526087761E-1
1.462847512E2,6.577044725E-2,3.487366065E-2,3.870346844E-1
1.463843162E2,6.498823315E-2,-1.648677140E-1,1.595118791E-1
1.464838822E2,5.243277550E-1,2.689830363E-1,1.849976778E-1
1.465834482E2,6.956994534E-1,1.438270658E-1,3.633702546E-2
1.466830142E2,-9.181426167E-1,-3.420431912E-1,3.831508383E-2
1.467825802E2,2.508288026E-1,3.491723537E-1,2.127415985E-1
1.468821462E2,-3.966131210E-1,-2.078099549E-2,-2.933051884E-1
1.469817122E2,-1.101342738E-1,-7.253552321E-3,-3.106506765E-1
1.470812772E2,-9.913318604E-2,-3.098449111E-2,-2.647843659E-1
1.471808432E2,-7.252049446E-2,-1.027046517E-1,-2.168562822E-2
1.472804095E2,3.176194727E-1,-1.262587756E-1,-3.969187140E-1
1.473799755E2,7.569792271E-1,3.770588934E-1,-4.628065228E-2
1.474795415E2,-3.352605402E-1,3.234412521E-2,9.026648849E-2
1.475791075E2,-1.515325457E-1,-2.458435148E-1,2.433020622E-1
1.476786735E2,4.663829505E-2,1.390269259E-3,-1.244174093E-1
1.477782385E2,-2.541324794E-1,5.553623196E-3,6.292688251E-1
1.478778045E2,-1.237325370E-1,7.883601636E-2,1.383348405E-1
1.479773705E2,-9.500244632E-4,1.645788103E-1,5.105105639E-1
1.480769365E2,1.607944071E-2,-1.897281557E-1,-6.852261722E-3
1.481765025E2,4.584920406E-1,2.206489444E-1,1.328276396E-1
1.482760685E2,1.135646850E-1,2.258919366E-2,-1.836691499E-1
1.483756335E2,-2.824791670E-1,-1.242766976E-1,3.661113083E-1
1.484751997E2,2.008450776E-1,1.602554321E-1,-7.692358643E-2
1.485747657E2,-4.486447573E-1,-1.070665792E-1,-2.988394201E-1
1.486743317E2,-5.426263437E-2,8.194436133E-2,-4.483396411E-1
1.487738977E2,-1.891195476E-1,-3.213796765E-2,-4.406660795E-1
1.488734627E2,-3.296142817E-2,-1.119072959E-1,-7.343220711E-2
1.489730287E2,3.422421813E-1,1.084348373E-2,-2.841551602E-1
1.490725947E2,3.345467448E-1,1.948909014E-1,-3.094710037E-2
1.491721607E2,1.357222944E-1,2.952491939E-1,-4.100709409E-2
1.492717257E2,-3.842578530E-1,-1.160227880E-1,2.407724559E-1
1.493712917E2,1.324523054E-2,-2.105950937E-2,-1.626809537E-1
1.494708577E2,-2.114461064E-1,-2.380820177E-2,4.497579336E-1
1.495704231E2,2.303844318E-2,4.528439790E-2,3.132386804E-1
1.496699881E2,1.807647794E-1,1.640828550E-1,6.678336263E-1
1.497695541E2,3.808086365E-2,-1.277434081E-1,2.898093760E-1
1.498691201E2,5.676471591E-1,2.495274395E-1,5.296252370E-1
1.499686861E2,-1.654969603E-1,-2.436399907E-1,-1.396609545E-1
1.500682511E2,-9.615261108E-2,-1.115964279E-1,2.722986639E-1
1.501678171E2,3.177621961E-2,-1.275918167E-2,-8.709567040E-2
1.502673831E2,-3.428200483E-1,-1.501341350E-2,-1.751120389E-1
1.503669481E2,-8.669608831E-2,5.606015772E-2,-3.358917534E-1
1.504665141E2,-2.115186006E-1,-2.842887491E-2,-3.897173405E-1
1.505660801E2,3.304025531E-2,-1.013837382E-1,-3.028429449E-1
1.506656452E2,2.365764230E-1,-7.631977648E-2,-6.835573912E-1
1.507652112E2,4.479572773E-1,9.588452429E-2,-2.622908354E-1
1.508647772E2,4.454557598E-1,2.609007955E-1,-9.520728141E-3
1.509643432E2,-2.679685950E-1,-2.574602664E-1,3.519980013E-1
1.510639082E2,2.211285196E-2,-2.283482552E-1,-3.506689146E-2
1.511634742E2,-9.893760085E-2,-2.436913364E-2,6.638061404E-1
1.512630402E2,-3.844553977E-2,2.824717946E-2,3.572779596E-1
1.513626052E2,8.636057377E-3,5.806494877E-2,4.037450552E-1
