"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.797789800E2,-3.102691650E0,5.541725159E-1,-3.939564514E1
2.797890210E2,-3.016479492E0,6.520881653E-1,-3.940565491E1
2.797990620E2,-2.972259521E0,7.229423523E-1,-3.943238831E1
2.798091030E2,-2.934692383E0,8.104057312E-1,-3.938986206E1
2.798191440E2,-2.812942505E0,9.545707703E-1,-3.943437195E1
2.798291860E2,-2.680816650E0,8.550148010E-1,-3.914572144E1
2.798392270E2,-2.842727661E0,7.593650818E-1,-3.937812805E1
2.798492680E2,-2.872192383E0,7.406578064E-1,-3.942907715E1
2.798593090E2,-2.964721680E0,7.896308899E-1,-3.941238403E1
2.798693500E2,-2.884811401E0,9.092674255E-1,-3.940551758E1
2.798793920E2,-2.909927368E0,8.312416077E-1,-3.924732971E1
2.798894330E2,-2.820068359E0,9.458732605E-1,-3.914730835E1
2.798994740E2,-2.876251221E0,8.458366394E-1,-3.906082153E1
2.799095150E2,-2.997238159E0,8.926734924E-1,-3.914088440E1
2.799195560E2,-3.067886353E0,7.725868225E-1,-3.925028992E1
2.799295980E2,-2.945266724E0,9.247245789E-1,-3.914173889E1
2.799396390E2,-2.892868042E0,9.935340881E-1,-3.919004822E1
2.799496800E2,-2.851165771E0,9.059028625E-1,-3.929473877E1
2.799597210E2,-2.740386963E0,1.033489227E0,-3.939971924E1
2.799697620E2,-2.800720215E0,9.067573547E-1,-3.957470703E1
2.799798040E2,-2.928115845E0,9.326515198E-1,-3.934358215E1
2.799898450E2,-3.005538940E0,9.090614319E-1,-3.938294983E1
2.799998860E2,-2.960632324E0,8.309669495E-1,-3.911532593E1
2.800099270E2,-2.978713989E0,8.118934631E-1,-3.914494324E1
2.800199680E2,-3.021575928E0,8.653907776E-1,-3.914831543E1
2.800300100E2,-2.735382080E0,8.563270569E-1,-3.898329163E1
2.800400510E2,-2.971282959E0,8.606605530E-1,-3.935069275E1
2.800500920E2,-3.019577026E0,9.207420349E-1,-3.917541504E1
2.800601330E2,-2.990615845E0,8.262290955E-1,-3.925460815E1
2.800701740E2,-2.939468384E0,7.927665710E-1,-3.924784851E1
2.800802160E2,-2.784378052E0,8.703956604E-1,-3.932609558E1
2.800902570E2,-2.703750610E0,8.959465027E-1,-3.922378540E1
2.801002980E2,-2.785461426E0,8.335227966E-1,-3.928009033E1
2.801103390E2,-2.794906616E0,9.592018127E-1,-3.916979980E1
2.801203800E2,-2.804168701E0,1.063571930E0,-3.920323181E1
2.801304220E2,-2.715744019E0,8.931541443E-1,-3.905346680E1
2.801404630E2,-2.992202759E0,8.824729919E-1,-3.906512451E1
2.801505040E2,-2.868270874E0,7.214775085E-1,-3.904093933E1
2.801605450E2,-2.847076416E0,8.526573181E-1,-3.912068176E1
2.801705860E2,-2.866241455E0,8.694496155E-1,-3.924972534E1
2.801806280E2,-2.873901367E0,9.899406433E-1,-3.929048157E1
2.801906690E2,-2.849868774E0,9.622535706E-1,-3.943609619E1
2.802007100E2,-2.712188721E0,1.003833771E0,-3.940266418E1
2.802107510E2,-2.729965210E0,8.184013367E-1,-3.942350769E1
2.802207920E2,-2.809326172E0,7.095451355E-1,-3.955116272E1
2.802308340E2,-2.842681885E0,7.315483093E-1,-3.953642273E1
2.802408750E2,-2.814544678E0,9.704856873E-1,-3.951678467E1
2.802509160E2,-2.827514648E0,1.053226471E0,-3.934103394E1
2.802609570E2,-2.814956665E0,9.514427185E-1,-3.945788574E1
2.802709980E2,-2.747894287E0,9.947090149E-1,-3.953462219E1
2.802810400E2,-2.672088623E0,1.010753632E0,-3.969558716E1
2.802910810E2,-2.837158203E0,9.119377136E-1,-3.967276001E1
2.803011220E2,-2.661895752E0,9.600715637E-1,-3.930757141E1
2.803111630E2,-2.709976196E0,9.871635437E-1,-3.926358032E1
2.803212040E2,-2.512893677E0,1.006771088E0,-3.899673462E1
2.803312460E2,-2.651031494E0,9.364891052E-1,-3.918423462E1
2.803412870E2,-2.685684204E0,8.408164978E-1,-3.934815979E1
2.803513280E2,-2.749923706E0,8.378410339E-1,-3.944653320E1
2.803613690E2,-2.744613647E0,8.916587830E-1,-3.942883301E1
2.803714100E2,-2.739257812E0,9.713478088E-1,-3.933280945E1
2.803814520E2,-2.684112549E0,9.084739685E-1,-3.964724731E1
2.803914930E2,-2.653335571E0,9.351692200E-1,-3.964535522E1
2.804015340E2,-2.616973877E0,8.523750305E-1,-3.947656250E1
2.804115750E2,-2.707168579E0,9.419822693E-1,-3.941307068E1
2.804216160E2,-2.678268433E0,1.026584625E0,-3.949186707E1
2.804316580E2,-2.735427856E0,9.755516052E-1,-3.930288696E1
2.804416990E2,-2.568267822E0,1.036052704E0,-3.943521118E1
2.804517402E2,-2.637924194E0,1.061183929E0,-3.937231445E1
2.804617812E2,-2.588897705E0,1.042720795E0,-3.913246155E1
2.804718222E2,-2.526016235E0,1.086757660E0,-3.962632751E1
2.804818642E2,-2.717300415E0,1.070178986E0,-3.965998840E1
2.804919052E2,-2.783279419E0,9.692420959E-1,-3.952227783E1
2.805019462E2,-2.672760010E0,1.048282623E0,-3.948309326E1
2.805119872E2,-2.815917969E0,1.085033417E0,-3.933065796E1
2.805220282E2,-2.687210083E0,1.185260773E0,-3.930236816E1
2.805320702E2,-2.885299683E0,9.427909851E-1,-3.914889526E1
2.805421112E2,-2.725769043E0,1.088230133E0,-3.945285034E1
2.805521522E2,-2.811279297E0,9.443168640E-1,-3.935877991E1
2.805621932E2,-2.689361572E0,1.025424957E0,-3.946919250E1
2.805722342E2,-2.776657104E0,8.990058899E-1,-3.955203247E1
2.805822762E2,-2.887496948E0,8.776130676E-1,-3.955120850E1
2.805923172E2,-2.868270874E0,8.041343689E-1,-3.947413635E1
2.806023582E2,-2.754562378E0,8.582267761E-1,-3.948352051E1
2.806123992E2,-2.606445312E0,9.809608459E-1,-3.950784302E1
2.806224402E2,-2.655105591E0,9.131278992E-1,-3.941122437E1
2.806324822E2,-2.735046387E0,8.718299866E-1,-3.947583008E1
2.806425232E2,-2.679870605E0,9.517250061E-1,-3.971556091E1
2.806525642E2,-2.801589966E0,9.661216736E-1,-3.964553833E1
2.806626052E2,-2.783462524E0,8.823356628E-1,-3.951974487E1
2.806726462E2,-2.743057251E0,8.255577087E-1,-3.959561157E1
2.806826882E2,-2.744613647E0,7.815818787E-1,-3.957614136E1
2.806927292E2,-2.863159180E0,6.936988831E-1,-3.952099609E1
2.807027702E2,-2.755203247E0,8.971824646E-1,-3.950929260E1
2.807128112E2,-2.820175171E0,9.714927673E-1,-3.943264771E1
2.807228522E2,-2.936660767E0,9.295997620E-1,-3.962240601E1
2.807328942E2,-2.896942139E0,8.393440247E-1,-3.965652466E1
2.807429352E2,-2.719253540E0,8.923835754E-1,-3.948645020E1
2.807529762E2,-2.902557373E0,7.960624695E-1,-3.952287292E1
2.807630172E2,-2.784149170E0,7.892646790E-1,-3.953251648E1
2.807730582E2,-2.917556763E0,7.498359680E-1,-3.958534241E1
2.807831002E2,-2.865188599E0,9.780998230E-1,-3.955873108E1
2.807931412E2,-2.833496094E0,9.297904968E-1,-3.949000549E1
2.808031822E2,-2.850753784E0,8.652610779E-1,-3.953497314E1
2.808132232E2,-2.836059570E0,7.978858948E-1,-3.952420044E1
2.808232642E2,-2.725280762E0,8.754463196E-1,-3.951113892E1
2.808333062E2,-2.814514160E0,8.495445251E-1,-3.939643860E1
2.808433472E2,-2.788986206E0,9.437522888E-1,-3.934365845E1
2.808533882E2,-2.774444580E0,9.951362610E-1,-3.954821777E1
2.808634292E2,-2.610839844E0,1.098987579E0,-3.945074463E1
2.808734702E2,-2.779541016E0,1.015262604E0,-3.945974731E1
2.808835122E2,-2.837692261E0,9.850883484E-1,-3.943238831E1
2.808935532E2,-2.942001343E0,8.829383850E-1,-3.951586914E1
2.809035942E2,-2.903625488E0,8.996696472E-1,-3.960989380E1
2.809136352E2,-2.867050171E0,8.033714294E-1,-3.954542542E1
2.809236762E2,-2.855514526E0,9.060173035E-1,-3.952787781E1
2.809337182E2,-2.938537598E0,8.275718689E-1,-3.945796204E1
2.809437592E2,-2.798843384E0,8.561210632E-1,-3.957194519E1
2.809538002E2,-2.893798828E0,8.474235535E-1,-3.965441895E1
2.809638412E2,-2.868118286E0,9.755821228E-1,-3.951922607E1
2.809738822E2,-2.962753296E0,8.959465027E-1,-3.937413025E1
2.809839242E2,-2.942977905E0,8.092002869E-1,-3.957984924E1
2.809939652E2,-2.806182861E0,8.803138733E-1,-3.947457886E1
2.810040062E2,-3.018997192E0,6.849632263E-1,-3.958410645E1
2.810140472E2,-3.062408447E0,7.815513611E-1,-3.950872803E1
2.810240882E2,-2.998382568E0,7.510337830E-1,-3.942822266E1
2.810341302E2,-2.934921265E0,8.436851501E-1,-3.929266357E1
2.810441712E2,-2.750305176E0,9.402656555E-1,-3.950422668E1
2.810542122E2,-3.028945923E0,8.661460876E-1,-3.949592590E1
2.810642532E2,-2.778869629E0,9.294776917E-1,-3.968316650E1
2.810742942E2,-2.882308960E0,8.529930115E-1,-3.952296448E1
2.810843362E2,-2.860580444E0,7.892417908E-1,-3.963752747E1
2.810943772E2,-2.960968018E0,7.506675720E-1,-3.977706909E1
2.811044182E2,-2.992248535E0,7.557945251E-1,-3.974682617E1
2.811144592E2,-2.943283081E0,7.639122009E-1,-3.960848999E1
2.811245002E2,-2.864593506E0,9.427452087E-1,-3.975044250E1
2.811345422E2,-2.767333984E0,9.555778503E-1,-3.969273376E1
2.811445832E2,-2.829956055E0,9.902229309E-1,-3.960673523E1
2.811546242E2,-2.801895142E0,9.767875671E-1,-3.965243530E1
2.811646652E2,-2.964950562E0,8.522300720E-1,-3.964801025E1
2.811747062E2,-2.942687988E0,8.002967834E-1,-3.958049011E1
2.811847482E2,-2.987121582E0,8.178749084E-1,-3.952233887E1
2.811947892E2,-2.976348877E0,6.825294495E-1,-3.971002197E1
2.812048302E2,-2.915664673E0,6.836204529E-1,-3.971586609E1
2.812148712E2,-2.878570557E0,7.030754089E-1,-3.953244019E1
2.812249122E2,-2.919647217E0,7.490501404E-1,-3.958680725E1
2.812349542E2,-2.876724243E0,7.710838318E-1,-3.968267822E1
2.812449952E2,-2.807083130E0,8.346977234E-1,-3.933766174E1
2.812550362E2,-3.005905151E0,7.625617981E-1,-3.923033142E1
2.812650772E2,-2.937438965E0,8.355369568E-1,-3.953350830E1
2.812751182E2,-2.919952393E0,7.775993347E-1,-3.942494202E1
2.812851602E2,-2.909500122E0,7.475166321E-1,-3.943408203E1
2.812952012E2,-2.825439453E0,8.250999451E-1,-3.961419678E1
2.813052422E2,-2.847534180E0,8.445243835E-1,-3.988357544E1
2.813152832E2,-2.788131714E0,9.115180969E-1,-3.967375183E1
2.813253242E2,-2.875778198E0,8.742713928E-1,-3.963717651E1
2.813353662E2,-2.727752686E0,9.965095520E-1,-3.969607544E1
2.813454072E2,-2.738708496E0,8.545036316E-1,-3.955223083E1
2.813554482E2,-2.637756348E0,9.748497009E-1,-3.972984314E1
2.813654892E2,-2.723602295E0,9.537239075E-1,-3.953475952E1
2.813755302E2,-2.787094116E0,1.001949310E0,-3.950350952E1
2.813855722E2,-2.704956055E0,9.219551086E-1,-3.961563110E1
2.813956132E2,-2.734970093E0,9.163627625E-1,-3.949053955E1
2.814056542E2,-2.756454468E0,9.598808289E-1,-3.967416382E1
2.814156952E2,-2.795867920E0,9.399681091E-1,-3.953660583E1
2.814257362E2,-2.902633667E0,8.257026672E-1,-3.945074463E1
2.814357782E2,-2.953796387E0,8.351860046E-1,-3.951992798E1
2.814458192E2,-2.767044067E0,8.357276917E-1,-3.948631287E1
2.814558600E2,-2.763397217E0,8.649711609E-1,-3.939199829E1
2.814659010E2,-2.922378540E0,7.922782898E-1,-3.957905579E1
2.814759420E2,-2.927841187E0,7.175331116E-1,-3.941488647E1
2.814859840E2,-2.890243530E0,7.180671692E-1,-3.980090332E1
2.814960250E2,-2.785583496E0,7.457618713E-1,-3.951063538E1
2.815060660E2,-2.922988892E0,7.494621277E-1,-3.968531799E1
2.815161070E2,-2.777404785E0,8.929939270E-1,-3.965644836E1
2.815261480E2,-2.718429565E0,9.792060852E-1,-3.947660828E1
2.815361900E2,-2.774368286E0,8.915061951E-1,-3.947010803E1
2.815462310E2,-2.935501099E0,7.932853699E-1,-3.956713867E1
2.815562720E2,-2.876281738E0,6.376838684E-1,-3.926582336E1
2.815663130E2,-2.862976074E0,7.894706726E-1,-3.944998169E1
2.815763540E2,-2.862167358E0,6.348838806E-1,-3.939016724E1
2.815863960E2,-2.945755005E0,7.341041565E-1,-3.948498535E1
2.815964370E2,-2.878845215E0,8.043632507E-1,-3.950744629E1
2.816064780E2,-2.772003174E0,9.487419128E-1,-3.942295837E1
2.816165190E2,-2.906921387E0,8.543663025E-1,-3.946339417E1
2.816265600E2,-2.725952148E0,7.046928406E-1,-3.947212219E1
2.816366020E2,-2.996459961E0,6.343345642E-1,-3.939535522E1
2.816466430E2,-2.798156738E0,8.312568665E-1,-3.942694092E1
2.816566840E2,-2.835617065E0,7.667198181E-1,-3.933175659E1
2.816667250E2,-2.849670410E0,6.589088440E-1,-3.931466675E1
2.816767660E2,-2.774551392E0,6.993217468E-1,-3.916506958E1
2.816868080E2,-2.718460083E0,6.763496399E-1,-3.925112915E1
2.816968490E2,-2.870086670E0,7.242393494E-1,-3.935635376E1
2.817068900E2,-3.010635376E0,8.106575012E-1,-3.935055542E1
2.817169310E2,-2.958831787E0,7.636604309E-1,-3.950454712E1
2.817269720E2,-2.840835571E0,7.125816345E-1,-3.953805542E1
2.817370140E2,-2.942504883E0,7.369956970E-1,-3.955671692E1
2.817470550E2,-2.941299438E0,7.487449646E-1,-3.945129395E1
2.817570960E2,-2.822723389E0,6.757011414E-1,-3.921731567E1
2.817671370E2,-2.816085815E0,6.542778015E-1,-3.920767212E1
2.817771780E2,-2.803359985E0,7.054939270E-1,-3.913136292E1
2.817872200E2,-2.808212280E0,7.541007996E-1,-3.935722351E1
2.817972610E2,-2.815597534E0,7.566719055E-1,-3.926652527E1
2.818073020E2,-2.972488403E0,6.899223328E-1,-3.941093445E1
2.818173430E2,-3.035659790E0,8.007392883E-1,-3.924395752E1
2.818273840E2,-2.918075562E0,7.991218567E-1,-3.944329834E1
2.818374260E2,-2.828811646E0,7.892341614E-1,-3.931352234E1
2.818474670E2,-2.950759888E0,7.410545349E-1,-3.917846680E1
2.818575080E2,-2.799316406E0,7.325706482E-1,-3.914703369E1
2.818675490E2,-2.719299316E0,7.433815002E-1,-3.911280823E1
2.818775900E2,-2.789184570E0,7.349967957E-1,-3.921237183E1
2.818876320E2,-2.736129761E0,5.671119690E-1,-3.923298645E1
2.818976730E2,-2.798370361E0,8.567466736E-1,-3.934568787E1
2.819077140E2,-2.966186523E0,8.587379456E-1,-3.947929382E1
2.819177550E2,-2.847763062E0,6.899909973E-1,-3.934487915E1
2.819277960E2,-2.858642578E0,6.700248718E-1,-3.935981750E1
2.819378380E2,-2.902587891E0,6.594429016E-1,-3.926495361E1
2.819478790E2,-2.906173706E0,7.119255066E-1,-3.909176636E1
2.819579200E2,-2.665817261E0,8.862953186E-1,-3.904010010E1
2.819679610E2,-2.825012207E0,8.619956970E-1,-3.914904785E1
2.819780020E2,-2.579483032E0,8.450355530E-1,-3.915426636E1
2.819880440E2,-2.842041016E0,8.012428284E-1,-3.920452881E1
2.819980850E2,-2.901046753E0,8.213310242E-1,-3.930841064E1
2.820081260E2,-2.959640503E0,7.573890686E-1,-3.938177490E1
2.820181670E2,-2.805099487E0,8.483619690E-1,-3.941262817E1
2.820282080E2,-2.786972046E0,8.814048767E-1,-3.928546143E1
2.820382500E2,-2.638885498E0,9.660987854E-1,-3.925187683E1
2.820482910E2,-2.868804932E0,8.599052429E-1,-3.937332153E1
2.820583320E2,-2.695693970E0,8.109626770E-1,-3.918370056E1
2.820683730E2,-2.657012939E0,9.933662415E-1,-3.928823853E1
2.820784140E2,-2.895080566E0,9.485588074E-1,-3.926135254E1
2.820884560E2,-2.776062012E0,9.478950500E-1,-3.938876343E1
2.820984970E2,-2.929443359E0,7.904014587E-1,-3.933666992E1
2.821085380E2,-2.767593384E0,8.516578674E-1,-3.890470886E1
2.821185790E2,-2.771453857E0,9.106254578E-1,-3.936674500E1
2.821286200E2,-2.921401978E0,7.956657410E-1,-3.917326355E1
2.821386620E2,-3.019500732E0,8.202857971E-1,-3.917370605E1
2.821487030E2,-3.019592285E0,8.703269958E-1,-3.904502869E1
2.821587440E2,-2.895004272E0,9.403495789E-1,-3.908494568E1
2.821687850E2,-2.881378174E0,1.061229706E0,-3.923574829E1
2.821788260E2,-2.940353394E0,9.771080017E-1,-3.925675964E1
2.821888680E2,-2.857788086E0,9.694404602E-1,-3.943659973E1
2.821989090E2,-2.866561890E0,9.531898499E-1,-3.943968201E1
2.822089500E2,-3.000656128E0,8.550224304E-1,-3.931765747E1
2.822189910E2,-2.979461670E0,7.892570496E-1,-3.936769104E1
2.822290320E2,-2.854354858E0,9.510231018E-1,-3.923059082E1
2.822390740E2,-2.727462769E0,1.002864838E0,-3.933616638E1
2.822491150E2,-2.779632568E0,1.051929474E0,-3.945484924E1
2.822591560E2,-2.794784546E0,1.046779633E0,-3.934858704E1
2.822691970E2,-2.909225464E0,1.063777924E0,-3.936709595E1
2.822792380E2,-2.962844849E0,9.050178528E-1,-3.926942444E1
2.822892800E2,-2.738433838E0,1.194705963E0,-3.930955505E1
2.822993210E2,-2.753509521E0,1.201145172E0,-3.946464539E1
2.823093620E2,-2.857818604E0,1.055065155E0,-3.925465393E1
2.823194030E2,-2.855133057E0,1.116580963E0,-3.926585388E1
2.823294440E2,-2.826675415E0,1.059131622E0,-3.935282898E1
2.823394860E2,-2.847335815E0,1.174533844E0,-3.926309204E1
2.823495270E2,-2.844223022E0,1.106754303E0,-3.923936462E1
2.823595680E2,-2.763000488E0,1.036106110E0,-3.921517944E1
2.823696090E2,-2.726455688E0,1.143123627E0,-3.916813660E1
2.823796510E2,-2.801681519E0,1.085079193E0,-3.914373779E1
2.823896920E2,-2.691055298E0,1.135242462E0,-3.935386658E1
2.823997330E2,-2.760284424E0,1.051578522E0,-3.962359619E1
2.824097740E2,-2.841781616E0,1.103000641E0,-3.932897949E1
2.824198150E2,-2.712814331E0,1.209270477E0,-3.934307861E1
2.824298570E2,-2.662719727E0,1.134433746E0,-3.929879761E1
2.824398980E2,-2.752288818E0,1.070148468E0,-3.920581055E1
2.824499390E2,-2.808914185E0,1.138217926E0,-3.927722168E1
2.824599807E2,-2.650527954E0,1.193126678E0,-3.949946594E1
2.824700217E2,-2.746170044E0,1.148181915E0,-3.934294128E1
2.824800637E2,-2.753860474E0,1.233181000E0,-3.932534790E1
2.824901047E2,-2.588851929E0,1.373088837E0,-3.922993469E1
2.825001457E2,-2.595474243E0,1.359882355E0,-3.933140564E1
2.825101867E2,-2.625762939E0,1.403865814E0,-3.935655212E1
2.825202277E2,-2.696502686E0,1.366230011E0,-3.948463440E1
2.825302697E2,-2.628753662E0,1.389743805E0,-3.956802368E1
2.825403107E2,-2.789367676E0,1.185596466E0,-3.941639709E1
2.825503517E2,-2.815856934E0,1.255832672E0,-3.934509277E1
2.825603927E2,-2.783111572E0,1.234577179E0,-3.932402039E1
2.825704337E2,-2.717559814E0,1.281681061E0,-3.946073914E1
2.825804757E2,-2.689453125E0,1.283626556E0,-3.924020386E1
2.825905167E2,-2.676239014E0,1.277278900E0,-3.942344666E1
2.826005577E2,-2.689010620E0,1.338817596E0,-3.935076904E1
2.826105987E2,-2.776275635E0,1.222461700E0,-3.928904724E1
2.826206397E2,-2.634429932E0,1.143444061E0,-3.940782166E1
2.826306817E2,-2.713073730E0,1.179447174E0,-3.952255249E1
2.826407227E2,-2.683029175E0,1.225650787E0,-3.930073547E1
2.826507637E2,-2.712310791E0,1.244144440E0,-3.934828186E1
2.826608047E2,-2.632873535E0,1.209651947E0,-3.921505737E1
2.826708457E2,-2.689193726E0,1.184825897E0,-3.919071960E1
2.826808877E2,-2.818649292E0,1.113681793E0,-3.943006897E1
2.826909287E2,-2.828704834E0,1.179386139E0,-3.929690552E1
2.827009697E2,-2.728988647E0,1.180011749E0,-3.928074646E1
2.827110107E2,-2.724258423E0,1.129970551E0,-3.925108337E1
2.827210517E2,-2.675430298E0,1.090328217E0,-3.939753723E1
2.827310937E2,-2.800628662E0,1.082286835E0,-3.929069519E1
2.827411347E2,-2.854644775E0,9.912071228E-1,-3.918440247E1
2.827511757E2,-2.796783447E0,9.704093933E-1,-3.912397766E1
2.827612167E2,-2.696044922E0,1.072788239E0,-3.917536926E1
2.827712577E2,-2.739547729E0,1.162746429E0,-3.913450623E1
2.827812997E2,-2.721466064E0,1.100124359E0,-3.921073914E1
2.827913407E2,-2.705795288E0,1.100315094E0,-3.920970154E1
2.828013817E2,-2.759628296E0,1.051456451E0,-3.909199524E1
2.828114227E2,-2.852767944E0,1.100826263E0,-3.909197998E1
2.828214647E2,-2.769729614E0,1.100254059E0,-3.907861328E1
2.828315057E2,-2.651687622E0,1.197872162E0,-3.908383179E1
2.828415467E2,-2.629318237E0,1.083774567E0,-3.920953369E1
2.828515877E2,-2.748077393E0,1.062694550E0,-3.930659485E1
2.828616287E2,-2.834182739E0,1.052951813E0,-3.941737366E1
2.828716707E2,-2.846130371E0,1.021854401E0,-3.931437683E1
2.828817117E2,-2.871704102E0,1.013416290E0,-3.932727051E1
2.828917527E2,-2.768646240E0,9.790000916E-1,-3.926661682E1
2.829017937E2,-2.697906494E0,1.026546478E0,-3.920158386E1
2.829118347E2,-2.730758667E0,1.102176666E0,-3.942414856E1
2.829218767E2,-2.612091064E0,1.130832672E0,-3.912207031E1
2.829319177E2,-2.815383911E0,1.000476837E0,-3.933331299E1
2.829419587E2,-2.588684082E0,1.131999969E0,-3.927046204E1
2.829519997E2,-2.828704834E0,1.040287018E0,-3.929290771E1
2.829620407E2,-2.806396484E0,1.098766327E0,-3.938700867E1
2.829720827E2,-2.892761230E0,1.110897064E0,-3.939533997E1
2.829821237E2,-2.957092285E0,1.004817963E0,-3.938653564E1
2.829921647E2,-2.820373535E0,1.019886017E0,-3.936807251E1
2.830022057E2,-2.823989868E0,1.039852142E0,-3.940510559E1
2.830122467E2,-2.949401855E0,1.037815094E0,-3.945460510E1
2.830222887E2,-2.839157104E0,1.087757111E0,-3.939353943E1
2.830323297E2,-2.822418213E0,1.087985992E0,-3.947410583E1
2.830423707E2,-2.846511841E0,1.052745819E0,-3.926274109E1
2.830524117E2,-2.811859131E0,1.079158783E0,-3.947538757E1
2.830624527E2,-2.811325073E0,1.188991547E0,-3.930947876E1
2.830724947E2,-2.790664673E0,1.178691864E0,-3.946315002E1
2.830825357E2,-3.017700195E0,9.897193909E-1,-3.930212402E1
2.830925767E2,-2.986114502E0,1.128513336E0,-3.938589478E1
2.831026177E2,-2.953750610E0,1.173168182E0,-3.952656555E1
2.831126587E2,-2.901535034E0,1.047954559E0,-3.932241821E1
2.831227007E2,-2.764755249E0,1.086025238E0,-3.944424438E1
2.831327417E2,-2.741836548E0,1.104030609E0,-3.944349670E1
2.831427827E2,-2.752456665E0,1.247905731E0,-3.934896851E1
2.831528237E2,-2.699905396E0,1.168933868E0,-3.944277954E1
2.831628647E2,-2.814071655E0,1.162387848E0,-3.958256531E1
2.831729067E2,-2.790344238E0,1.009944916E0,-3.946522522E1
2.831829477E2,-2.822250366E0,9.765129089E-1,-3.962829590E1
2.831929887E2,-2.972396851E0,9.258384705E-1,-3.949182129E1
2.832030297E2,-2.937393188E0,9.909934998E-1,-3.964936829E1
2.832130717E2,-2.985656738E0,9.502296448E-1,-3.966468811E1
2.832231127E2,-2.865921021E0,1.013355255E0,-3.949076843E1
2.832331537E2,-2.832427979E0,9.642219543E-1,-3.959059143E1
2.832431947E2,-2.912536621E0,8.895530701E-1,-3.938601685E1
2.832532357E2,-3.043579102E0,9.792900085E-1,-3.964642334E1
2.832632777E2,-2.991622925E0,8.736610413E-1,-3.949929810E1
2.832733187E2,-2.879333496E0,9.912452698E-1,-3.947229004E1
2.832833597E2,-2.923889160E0,9.970512390E-1,-3.950488281E1
2.832934007E2,-2.973083496E0,1.023395538E0,-3.932003784E1
2.833034417E2,-2.802169800E0,1.016407013E0,-3.950942993E1
2.833134837E2,-2.903625488E0,9.325904846E-1,-3.966513062E1
2.833235247E2,-2.835159302E0,1.044017792E0,-3.969007874E1
2.833335657E2,-2.901473999E0,9.561729431E-1,-3.958757019E1
2.833436067E2,-2.913864136E0,8.686408997E-1,-3.952957153E1
2.833536477E2,-2.731109619E0,8.734626770E-1,-3.938371277E1
2.833636897E2,-2.751068115E0,1.045726776E0,-3.960363770E1
2.833737307E2,-2.693618774E0,1.092975616E0,-3.955969238E1
2.833837717E2,-2.863800049E0,9.648780823E-1,-3.956886292E1
2.833938127E2,-2.748031616E0,1.098499298E0,-3.967706299E1
2.834038537E2,-2.719268799E0,1.103137970E0,-3.943913269E1
2.834138957E2,-2.716217041E0,9.990348816E-1,-3.954083252E1
2.834239367E2,-2.703155518E0,1.042888641E0,-3.952995300E1
2.834339777E2,-2.865722656E0,1.069995880E0,-3.945379639E1
2.834440187E2,-2.664535522E0,1.165813446E0,-3.948794556E1
2.834540597E2,-2.836990356E0,1.117267609E0,-3.954185486E1
2.834641017E2,-2.658859253E0,1.062938690E0,-3.975308228E1
2.834741427E2,-2.765899658E0,1.095508575E0,-3.967265320E1
2.834841837E2,-2.731613159E0,1.243038177E0,-3.955569458E1
2.834942247E2,-2.734771729E0,1.101909637E0,-3.973188782E1
2.835042667E2,-2.786254883E0,1.074100494E0,-3.936753845E1
2.835143077E2,-2.879623413E0,9.393882751E-1,-3.949822998E1
2.835243487E2,-2.875244141E0,8.642463684E-1,-3.947102356E1
2.835343897E2,-2.962478638E0,8.170814514E-1,-3.955557251E1
2.835444307E2,-2.875473022E0,9.432792664E-1,-3.946029663E1
2.835544727E2,-2.987396240E0,8.651390076E-1,-3.958633423E1
2.835645137E2,-2.786697388E0,9.811134338E-1,-3.949261475E1
2.835745547E2,-2.876785278E0,1.027332306E0,-3.948371887E1
2.835845957E2,-2.817016602E0,8.908424377E-1,-3.956210327E1
2.835946367E2,-2.836288452E0,1.030460358E0,-3.983203125E1
2.836046787E2,-2.741317749E0,9.693336487E-1,-3.961994934E1
2.836147197E2,-2.922836304E0,8.054618835E-1,-3.956932068E1
2.836247607E2,-2.730773926E0,9.872627258E-1,-3.957374573E1
2.836348017E2,-2.914413452E0,8.410530090E-1,-3.943266296E1
2.836448427E2,-2.814895630E0,8.991127014E-1,-3.954634094E1
2.836548847E2,-2.842727661E0,9.436607361E-1,-3.957783508E1
2.836649257E2,-2.780364990E0,9.859352112E-1,-3.947880554E1
2.836749667E2,-2.891616821E0,8.130073547E-1,-3.941937256E1
2.836850077E2,-2.848953247E0,9.140129089E-1,-3.940974426E1
2.836950487E2,-2.689498901E0,8.352012634E-1,-3.942510986E1
2.837050907E2,-2.672180176E0,9.580955505E-1,-3.965740967E1
2.837151317E2,-2.827606201E0,7.562828064E-1,-3.953953552E1
2.837251727E2,-2.759780884E0,6.714591980E-1,-3.963789368E1
2.837352137E2,-2.856201172E0,6.713981628E-1,-3.964707947E1
2.837452557E2,-2.792633057E0,8.886299133E-1,-3.949076843E1
2.837552967E2,-2.975112915E0,7.555503845E-1,-3.964784241E1
2.837653377E2,-2.849334717E0,6.783943176E-1,-3.952679443E1
2.837753787E2,-2.779708862E0,9.022254944E-1,-3.947875977E1
2.837854197E2,-2.712280273E0,8.484535217E-1,-3.979190063E1
2.837954617E2,-2.709991455E0,9.397087097E-1,-3.975305176E1
2.838055027E2,-2.900573730E0,8.622779846E-1,-3.946943665E1
