"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.378857875E1,1.483133698E2,-4.213693237E1,-4.839718628E1
5.388814375E1,1.478690033E2,-4.169416809E1,-4.775714111E1
5.398770875E1,1.482555084E2,-4.365579224E1,-4.786560059E1
5.408727375E1,1.485870819E2,-4.489747620E1,-4.837808228E1
5.418683875E1,1.482493744E2,-4.174346924E1,-4.849554443E1
5.428640375E1,1.487552338E2,-4.120248413E1,-4.811080933E1
5.438596850E1,1.484943542E2,-4.052728271E1,-4.794305420E1
5.448553450E1,1.480650635E2,-4.131985474E1,-4.807510376E1
5.458509950E1,1.478590698E2,-4.204866028E1,-4.780322266E1
5.468466450E1,1.471540985E2,-4.235884094E1,-4.800177002E1
5.478422950E1,1.486518250E2,-4.607414246E1,-4.829568481E1
5.488379450E1,1.497675934E2,-4.649972534E1,-4.868377686E1
5.498335950E1,1.487410736E2,-4.424830627E1,-4.836859131E1
5.508292450E1,1.482780609E2,-4.398937988E1,-4.875958252E1
5.518248950E1,1.484890137E2,-4.245237732E1,-4.836285400E1
5.528205450E1,1.487352295E2,-4.162834167E1,-4.816699219E1
5.538161950E1,1.490006409E2,-4.037199402E1,-4.863922119E1
5.548118412E1,1.485281067E2,-3.944949341E1,-4.857608032E1
5.558074912E1,1.494343719E2,-4.139593506E1,-4.882141113E1
5.568031413E1,1.499095459E2,-4.415162659E1,-4.908026123E1
5.577987913E1,1.485404816E2,-4.032339478E1,-4.837316895E1
5.587944412E1,1.491972198E2,-4.083749390E1,-4.871542358E1
5.597900912E1,1.483813171E2,-3.959315491E1,-4.753649902E1
5.607857312E1,1.482336884E2,-3.943283081E1,-4.813796997E1
5.617813812E1,1.475877533E2,-3.980677795E1,-4.722988892E1
5.627770313E1,1.469220734E2,-4.003576660E1,-4.783724976E1
5.637726813E1,1.470675659E2,-4.295285034E1,-4.796179199E1
5.647683312E1,1.484537659E2,-4.618452454E1,-4.786242676E1
5.657639812E1,1.478318939E2,-4.290367126E1,-4.759719849E1
5.667596308E1,1.470694122E2,-4.250224304E1,-4.757836914E1
5.677552808E1,1.475723419E2,-4.196563721E1,-4.709506226E1
5.687509308E1,1.478680725E2,-4.094641113E1,-4.741732788E1
5.697465808E1,1.480184174E2,-4.003309631E1,-4.753570557E1
5.707422308E1,1.478466034E2,-4.025529480E1,-4.691458130E1
5.717378808E1,1.475236206E2,-4.154119873E1,-4.714764404E1
5.727335308E1,1.482505035E2,-4.458027649E1,-4.782504272E1
5.737291808E1,1.473023224E2,-4.130488586E1,-4.669046021E1
5.747248308E1,1.481952209E2,-4.140786743E1,-4.701614380E1
5.757204808E1,1.478829803E2,-4.015786743E1,-4.734869385E1
5.767161308E1,1.473853149E2,-4.025991821E1,-4.635211182E1
5.777117883E1,1.466074524E2,-4.028466797E1,-4.586297607E1
5.787074383E1,1.454364929E2,-4.007246399E1,-4.581161499E1
5.797030883E1,1.456291809E2,-4.238002014E1,-4.641024780E1
5.806987383E1,1.475499573E2,-4.631195068E1,-4.706765747E1
5.816943883E1,1.475546722E2,-4.339758301E1,-4.642831421E1
5.826900383E1,1.467879028E2,-4.267756653E1,-4.586141968E1
5.836856883E1,1.471414642E2,-4.186206055E1,-4.650006104E1
5.846813383E1,1.475170288E2,-4.017623901E1,-4.639108276E1
5.856769883E1,1.477521362E2,-4.053868103E1,-4.620800781E1
5.866726383E1,1.473831940E2,-3.971122742E1,-4.645040894E1
5.876682883E1,1.477561951E2,-4.147404480E1,-4.611196899E1
5.886639358E1,1.483599548E2,-4.432002258E1,-4.673660278E1
5.896595858E1,1.470788422E2,-4.149406433E1,-4.657763672E1
5.906552258E1,1.478221588E2,-4.098220825E1,-4.658258057E1
5.916508758E1,1.478690338E2,-4.099067688E1,-4.609472656E1
5.926465258E1,1.467528992E2,-4.033064270E1,-4.547552490E1
5.936421758E1,1.465110931E2,-4.037239075E1,-4.514022827E1
5.946378258E1,1.457901459E2,-4.017076111E1,-4.534802246E1
5.956334758E1,1.452956390E2,-4.108134460E1,-4.535360718E1
5.966291258E1,1.465490570E2,-4.439947510E1,-4.576599121E1
5.976247758E1,1.468883057E2,-4.338085938E1,-4.555410767E1
5.986204258E1,1.454634094E2,-4.119613647E1,-4.491543579E1
5.996160758E1,1.451113892E2,-4.127661133E1,-4.528106689E1
6.006117237E1,1.447762756E2,-3.917839050E1,-4.514367676E1
6.016073738E1,1.451131592E2,-3.806370544E1,-4.506799316E1
6.026030238E1,1.450617371E2,-3.710063171E1,-4.509793091E1
6.035986737E1,1.446761627E2,-3.784474182E1,-4.450225830E1
6.045943237E1,1.454827881E2,-4.078961182E1,-4.503424072E1
6.055899737E1,1.437179108E2,-3.929072571E1,-4.390371704E1
6.065856137E1,1.434733276E2,-3.766764832E1,-4.428457642E1
6.075812638E1,1.424236450E2,-3.751004028E1,-4.375238037E1
6.085769138E1,1.416627045E2,-3.731062317E1,-4.326687622E1
6.095725637E1,1.404721680E2,-3.754420471E1,-4.367272949E1
6.105682137E1,1.392750702E2,-3.748826599E1,-4.319729614E1
6.115638658E1,1.383175049E2,-3.898631287E1,-4.293280029E1
6.125595158E1,1.393334503E2,-4.361972046E1,-4.414318848E1
6.135551658E1,1.400479889E2,-4.272392273E1,-4.472399902E1
6.145508158E1,1.385782928E2,-4.031407166E1,-4.362844849E1
6.155464658E1,1.384933167E2,-4.039244080E1,-4.333767700E1
6.165421158E1,1.385199280E2,-3.812348938E1,-4.345559692E1
6.175377658E1,1.385848999E2,-3.683496094E1,-4.343182373E1
6.185334158E1,1.393801880E2,-3.589488220E1,-4.401141357E1
6.195290658E1,1.392610779E2,-3.661006165E1,-4.410180664E1
6.205247058E1,1.403451233E2,-4.007379150E1,-4.508401489E1
6.215203558E1,1.399863434E2,-3.977655029E1,-4.532553101E1
6.225160058E1,1.398180237E2,-3.797683716E1,-4.543200684E1
6.235116583E1,1.397097321E2,-3.793855286E1,-4.493505859E1
6.245073083E1,1.394786682E2,-3.813745117E1,-4.434390259E1
6.255029583E1,1.390796661E2,-3.918739319E1,-4.400952148E1
6.264986083E1,1.388655396E2,-3.917779541E1,-4.393090820E1
6.274942583E1,1.385998993E2,-4.047253418E1,-4.363204956E1
6.284899083E1,1.402510529E2,-4.511103821E1,-4.440170288E1
6.294855583E1,1.413199158E2,-4.421269226E1,-4.507904053E1
6.304812083E1,1.403959351E2,-4.202415466E1,-4.493139648E1
6.314768583E1,1.407073212E2,-4.215449524E1,-4.427023315E1
6.324724983E1,1.408072205E2,-4.061021423E1,-4.469573975E1
6.334681483E1,1.411872864E2,-3.932800293E1,-4.380914307E1
6.344637900E1,1.419974365E2,-3.815457153E1,-4.464385986E1
6.354594400E1,1.426380768E2,-3.823110962E1,-4.498785400E1
6.364550900E1,1.444112091E2,-4.151882935E1,-4.588864136E1
6.374507400E1,1.442043152E2,-4.142626953E1,-4.604336548E1
6.384463900E1,1.441287384E2,-3.979615784E1,-4.575860596E1
6.394420400E1,1.436842499E2,-3.969860840E1,-4.586999512E1
6.404376900E1,1.430285339E2,-3.973139954E1,-4.481979370E1
6.414333400E1,1.419516754E2,-4.040864563E1,-4.423556519E1
6.424289900E1,1.414729156E2,-4.044995117E1,-4.394497681E1
6.434246300E1,1.408889160E2,-4.137443542E1,-4.295755005E1
6.444202800E1,1.413333282E2,-4.480410767E1,-4.372961426E1
6.454159296E1,1.415798492E2,-4.351019287E1,-4.382742310E1
6.464115796E1,1.408825073E2,-4.168516541E1,-4.376644897E1
6.474072296E1,1.407041016E2,-4.166914368E1,-4.307073975E1
6.484028796E1,1.410101013E2,-4.007484436E1,-4.295812988E1
6.493985296E1,1.409861755E2,-3.887130737E1,-4.278152466E1
6.503941796E1,1.414622345E2,-3.770922852E1,-4.307327271E1
6.513898296E1,1.406843262E2,-3.766531372E1,-4.236199951E1
6.523854696E1,1.417900543E2,-4.050718689E1,-4.313357544E1
6.533811196E1,1.417646484E2,-4.069487000E1,-4.324609375E1
6.543767696E1,1.425444489E2,-3.866363525E1,-4.308245850E1
6.553724196E1,1.426056671E2,-3.744404602E1,-4.345596313E1
6.563680696E1,1.425512390E2,-3.695185852E1,-4.337414551E1
6.573637200E1,1.421603851E2,-3.831118774E1,-4.242541504E1
6.583593700E1,1.418538208E2,-3.924267578E1,-4.313961792E1
6.593550200E1,1.424772949E2,-4.106916809E1,-4.322888184E1
6.603506700E1,1.434771271E2,-4.299719238E1,-4.435614014E1
6.613463100E1,1.426742859E2,-4.139035034E1,-4.359332275E1
6.623419600E1,1.429423828E2,-4.197198486E1,-4.342742920E1
6.633376100E1,1.433871307E2,-4.101338196E1,-4.301681519E1
6.643332600E1,1.437222748E2,-3.963015747E1,-4.370916748E1
6.653289100E1,1.444130554E2,-3.877293396E1,-4.321038818E1
6.663245600E1,1.443483276E2,-3.841171265E1,-4.363177490E1
6.673202100E1,1.447583923E2,-3.937574768E1,-4.366778564E1
6.683158596E1,1.451440735E2,-4.226063538E1,-4.406057739E1
6.693114996E1,1.443262024E2,-3.989099121E1,-4.357327271E1
6.703071496E1,1.451692047E2,-3.991258240E1,-4.440966797E1
6.713027996E1,1.448776398E2,-3.924850464E1,-4.402670288E1
6.722984496E1,1.445291748E2,-3.942312622E1,-4.355850220E1
6.732940996E1,1.441715393E2,-3.996109009E1,-4.346652222E1
6.742897496E1,1.442982788E2,-3.992948914E1,-4.317095947E1
6.752853996E1,1.442790070E2,-4.252818298E1,-4.336679077E1
6.762810396E1,1.454649506E2,-4.597764587E1,-4.387652588E1
6.772766896E1,1.452992859E2,-4.330958557E1,-4.394299316E1
6.782723396E1,1.450697327E2,-4.370092773E1,-4.357229614E1
6.792679983E1,1.455774384E2,-4.257710266E1,-4.327557373E1
6.802636483E1,1.457805939E2,-4.071430969E1,-4.342837524E1
6.812592983E1,1.458621368E2,-4.046577454E1,-4.366378784E1
6.822549483E1,1.451127014E2,-4.010900879E1,-4.352233887E1
6.832505883E1,1.454884338E2,-4.235995483E1,-4.385900879E1
6.842462383E1,1.449473114E2,-4.357550049E1,-4.362951660E1
6.852418883E1,1.447993164E2,-4.092283630E1,-4.304797363E1
6.862375383E1,1.452763062E2,-4.087893677E1,-4.296649170E1
6.872331883E1,1.451712799E2,-4.015756226E1,-4.208453369E1
6.882288383E1,1.445864258E2,-4.070382690E1,-4.241824341E1
6.892244883E1,1.442501678E2,-4.061201477E1,-4.218737793E1
6.902201283E1,1.438022156E2,-4.067912292E1,-4.236917114E1
6.912157737E1,1.440605469E2,-4.383804321E1,-4.194461060E1
6.922114237E1,1.451476593E2,-4.618756104E1,-4.216513062E1
6.932070737E1,1.442793732E2,-4.343116760E1,-4.235461426E1
6.942027237E1,1.442179718E2,-4.300457764E1,-4.136166382E1
6.951983738E1,1.440440063E2,-4.189541626E1,-4.129254150E1
6.961940138E1,1.441407013E2,-4.010250854E1,-4.208276367E1
6.971896637E1,1.445637207E2,-3.933679199E1,-4.207733154E1
6.981853137E1,1.444483032E2,-3.932902527E1,-4.249664307E1
6.991809637E1,1.443808289E2,-4.084794617E1,-4.183590698E1
7.001766137E1,1.449369049E2,-4.265881348E1,-4.198190308E1
7.011722638E1,1.440143127E2,-3.959008789E1,-4.129888916E1
7.021678996E1,1.435388794E2,-3.977151489E1,-4.136148071E1
7.031635496E1,1.436126709E2,-4.028500366E1,-4.122918701E1
7.041591996E1,1.432082977E2,-4.028495789E1,-4.118878174E1
7.051548496E1,1.428146057E2,-4.122570801E1,-4.136132812E1
7.061504996E1,1.423863373E2,-4.140042114E1,-4.056091309E1
7.071461496E1,1.424368286E2,-4.377900696E1,-4.152383423E1
7.081417896E1,1.434873047E2,-4.745375061E1,-4.165179443E1
7.091374396E1,1.436288147E2,-4.409028625E1,-4.176336670E1
7.101330896E1,1.427627258E2,-4.365461731E1,-4.138900757E1
7.111287396E1,1.433510284E2,-4.318077087E1,-4.135116577E1
7.121243896E1,1.431935883E2,-4.156752014E1,-4.130450439E1
7.131200296E1,1.433568420E2,-4.079331970E1,-4.165921021E1
7.141156887E1,1.434814301E2,-4.019836426E1,-4.114120483E1
7.151113387E1,1.433032684E2,-4.142835999E1,-4.157528687E1
7.161069888E1,1.434675598E2,-4.335748291E1,-4.179235840E1
7.171026387E1,1.426481628E2,-4.181187439E1,-4.115972900E1
7.180982887E1,1.437848206E2,-4.138902283E1,-4.119012451E1
7.190939287E1,1.440079346E2,-4.016740417E1,-4.156878662E1
7.200895787E1,1.430743713E2,-4.045024109E1,-4.116522217E1
7.210852288E1,1.427753754E2,-4.114927673E1,-4.153082275E1
7.220808788E1,1.423699493E2,-4.151895142E1,-4.100341797E1
7.230765287E1,1.421252899E2,-4.386666870E1,-4.040225220E1
7.240721687E1,1.437947388E2,-4.764373779E1,-4.182858276E1
7.250678162E1,1.436279449E2,-4.471771240E1,-4.146664429E1
7.260634662E1,1.431783905E2,-4.399859619E1,-4.163723755E1
7.270591162E1,1.433540649E2,-4.350816345E1,-4.155938721E1
7.280547662E1,1.433222198E2,-4.204861450E1,-4.132601929E1
7.290504063E1,1.434037628E2,-4.146415710E1,-4.102053833E1
7.300460563E1,1.434473419E2,-4.104440308E1,-4.117977905E1
7.310417062E1,1.435580444E2,-4.224237061E1,-4.182736206E1
7.320373562E1,1.439870300E2,-4.512922668E1,-4.264501953E1
7.330330062E1,1.430578156E2,-4.275643921E1,-4.211682129E1
7.340286462E1,1.437540588E2,-4.159156799E1,-4.202136230E1
7.350242963E1,1.435630951E2,-4.079112244E1,-4.201004028E1
7.360199458E1,1.433528137E2,-4.075308228E1,-4.152969360E1
7.370155958E1,1.430782471E2,-4.149954224E1,-4.132498169E1
7.380112458E1,1.421657715E2,-4.162535095E1,-4.147546387E1
7.390068858E1,1.418296204E2,-4.388362122E1,-4.099053955E1
7.400025358E1,1.428645477E2,-4.694392395E1,-4.169631958E1
7.409981858E1,1.429861603E2,-4.541583252E1,-4.186318970E1
7.419938358E1,1.415254059E2,-4.378874207E1,-4.078884888E1
7.429894758E1,1.418130188E2,-4.300512695E1,-4.107458496E1
7.439851258E1,1.419328461E2,-4.163769531E1,-4.044610596E1
7.449807758E1,1.422900085E2,-4.023161316E1,-4.124035645E1
7.459764258E1,1.424358978E2,-3.894364929E1,-4.049914551E1
7.469720758E1,1.430476990E2,-4.057362366E1,-4.219573975E1
7.479677100E1,1.432097778E2,-4.318643188E1,-4.228506470E1
7.489633600E1,1.420491791E2,-4.036505127E1,-4.096405029E1
7.499590100E1,1.419707336E2,-4.027590942E1,-4.104827881E1
7.509546600E1,1.417958984E2,-4.016203308E1,-4.066284180E1
7.519503000E1,1.410922089E2,-4.054568481E1,-4.045684814E1
7.529459500E1,1.404936371E2,-4.123103333E1,-4.052569580E1
7.539416000E1,1.399520874E2,-4.125318909E1,-4.000909424E1
7.549372500E1,1.394835358E2,-4.276724243E1,-3.969137573E1
7.559329000E1,1.397810364E2,-4.555731201E1,-3.952673340E1
7.569285400E1,1.399541626E2,-4.419664001E1,-4.031307983E1
7.579241900E1,1.391096802E2,-4.323551941E1,-3.947567749E1
7.589198433E1,1.390352478E2,-4.300144958E1,-3.977304077E1
7.599154933E1,1.386849365E2,-4.097235107E1,-3.937777710E1
7.609111333E1,1.391522369E2,-4.018699646E1,-3.943356323E1
7.619067833E1,1.391366119E2,-3.932408142E1,-3.923345947E1
7.629024333E1,1.385086365E2,-3.945352173E1,-3.874780273E1
7.638980833E1,1.389589081E2,-4.200720215E1,-3.986810303E1
7.648937233E1,1.380774536E2,-4.016296387E1,-3.865841675E1
7.658893733E1,1.386624603E2,-3.875779724E1,-3.823776245E1
7.668850233E1,1.382139282E2,-3.830389404E1,-3.755545044E1
7.678806733E1,1.379130859E2,-3.897312927E1,-3.772238159E1
7.688763133E1,1.375603485E2,-3.973960876E1,-3.716458130E1
7.698719633E1,1.367924194E2,-4.019897461E1,-3.710772705E1
7.708676096E1,1.369015045E2,-4.367504883E1,-3.710989380E1
7.718632596E1,1.375825653E2,-4.485676575E1,-3.799972534E1
7.728588996E1,1.375048981E2,-4.302713013E1,-3.749453735E1
7.738545496E1,1.373385925E2,-4.301684570E1,-3.715292358E1
7.748501996E1,1.369925079E2,-4.161627197E1,-3.690606689E1
7.758458496E1,1.370055389E2,-4.098480225E1,-3.697616577E1
7.768414896E1,1.370768127E2,-4.098632812E1,-3.647528076E1
7.778371396E1,1.365070190E2,-4.054800415E1,-3.577239990E1
7.788327896E1,1.379713898E2,-4.288891602E1,-3.683712769E1
7.798284396E1,1.367753143E2,-4.196343994E1,-3.590762329E1
7.808240796E1,1.371285858E2,-4.120683289E1,-3.606787109E1
7.818197483E1,1.370332031E2,-4.080082703E1,-3.536685181E1
7.828153983E1,1.366647339E2,-4.095957947E1,-3.555917358E1
7.838110483E1,1.362318726E2,-4.177763367E1,-3.483169556E1
7.848066883E1,1.360296783E2,-4.177578735E1,-3.448187256E1
7.858023383E1,1.355247650E2,-4.290182495E1,-3.420703125E1
7.867979883E1,1.360719452E2,-4.628288269E1,-3.446694946E1
7.877936383E1,1.372944946E2,-4.760235596E1,-3.492938232E1
7.887892783E1,1.365125885E2,-4.528450012E1,-3.508859253E1
7.897849283E1,1.363591766E2,-4.594950867E1,-3.486611938E1
7.907805783E1,1.367604370E2,-4.514639282E1,-3.559939575E1
7.917762183E1,1.372112732E2,-4.366746521E1,-3.536837769E1
7.927718558E1,1.378968964E2,-4.339111328E1,-3.571929932E1
7.937675058E1,1.381857910E2,-4.340441895E1,-3.545919800E1
7.947631558E1,1.392497711E2,-4.589939880E1,-3.601211548E1
7.957587958E1,1.396714935E2,-4.815124512E1,-3.614077759E1
7.967544458E1,1.393433075E2,-4.750584412E1,-3.598709106E1
7.977500958E1,1.396902924E2,-4.929432678E1,-3.543914795E1
7.987457458E1,1.395311890E2,-5.062625122E1,-3.532983398E1
7.997413858E1,1.399636536E2,-5.183821106E1,-3.497259521E1
8.007370358E1,1.407060852E2,-5.337365723E1,-3.521820068E1
8.017326858E1,1.403262939E2,-5.398251343E1,-3.467614746E1
8.027283258E1,1.412071533E2,-5.646418762E1,-3.467999268E1
8.037239758E1,1.433012543E2,-6.001280212E1,-3.411807251E1
8.047196246E1,1.444674225E2,-6.075497437E1,-3.477603149E1
8.057152746E1,1.440946960E2,-5.964067078E1,-3.473562622E1
8.067109146E1,1.456172943E2,-6.095169067E1,-3.459820557E1
8.077065646E1,1.447372437E2,-6.014576721E1,-3.479492188E1
8.087022146E1,1.452424774E2,-5.916665649E1,-3.548153687E1
8.096978546E1,1.450893097E2,-5.888607788E1,-3.568511963E1
8.106935046E1,1.454830780E2,-5.906002808E1,-3.515240479E1
8.116891546E1,1.462337952E2,-6.105931091E1,-3.541903687E1
8.126848046E1,1.469969940E2,-6.105227661E1,-3.477084351E1
8.136804446E1,1.471093750E2,-6.085585022E1,-3.549044800E1
8.146760946E1,1.482849426E2,-6.163658142E1,-3.577026367E1
8.156717387E1,1.495212708E2,-6.180093384E1,-3.610977173E1
8.166673887E1,1.504064789E2,-6.203187561E1,-3.693792725E1
8.176630288E1,1.507674255E2,-6.236311340E1,-3.663031006E1
8.186586788E1,1.511664124E2,-6.334849548E1,-3.626773071E1
8.196543287E1,1.523490753E2,-6.525218201E1,-3.581704712E1
8.206499787E1,1.527272339E2,-6.662236023E1,-3.598239136E1
8.216456187E1,1.521507721E2,-6.478985596E1,-3.698449707E1
8.226412687E1,1.526347351E2,-6.469459534E1,-3.642706299E1
8.236369188E1,1.524204559E2,-6.387997437E1,-3.763223267E1
8.246325688E1,1.526755066E2,-6.366146851E1,-3.773956299E1
8.256282187E1,1.529190674E2,-6.364231873E1,-3.805981445E1
8.266238621E1,1.528245850E2,-6.327978516E1,-3.837567139E1
8.276195121E1,1.531484985E2,-6.410328674E1,-3.797601318E1
8.286151621E1,1.547876892E2,-6.752284241E1,-3.669519043E1
8.296108121E1,1.554146576E2,-6.695361328E1,-3.810549927E1
8.306064621E1,1.557029266E2,-6.700540161E1,-3.870223999E1
8.316021121E1,1.573561707E2,-6.716952515E1,-3.978216553E1
8.325977621E1,1.586462097E2,-6.651733398E1,-3.933422852E1
8.335934121E1,1.599158936E2,-6.737870789E1,-3.911773682E1
8.345890621E1,1.605852356E2,-6.743229675E1,-4.073852539E1
8.355847121E1,1.607387238E2,-6.767034912E1,-4.037344360E1
8.365803521E1,1.621285248E2,-7.018630981E1,-3.901849365E1
8.375760021E1,1.637848969E2,-7.147261047E1,-3.857031250E1
8.385716521E1,1.633100281E2,-7.007508850E1,-3.965957642E1
8.395673021E1,1.646141663E2,-7.046429443E1,-3.915740967E1
8.405629521E1,1.650549927E2,-6.996083069E1,-4.021554565E1
8.415586021E1,1.655451965E2,-6.977072144E1,-4.030441284E1
8.425542521E1,1.661074524E2,-7.004351807E1,-4.084817505E1
8.435499021E1,1.664556427E2,-7.058181763E1,-4.055285645E1
8.445455621E1,1.673256226E2,-7.225115967E1,-3.988308716E1
8.455412121E1,1.677409210E2,-7.470402527E1,-3.843130493E1
8.465368621E1,1.688341675E2,-7.347534180E1,-3.973269653E1
8.475325121E1,1.700644989E2,-7.331408691E1,-4.016574097E1
8.485281621E1,1.729496460E2,-7.219525146E1,-4.160437012E1
8.495238108E1,1.757533112E2,-7.186338806E1,-4.182879639E1
8.505194608E1,1.797587738E2,-7.118168640E1,-4.154690552E1
8.515151108E1,1.826056213E2,-7.035586548E1,-4.030444336E1
8.525107708E1,1.852633209E2,-7.066763306E1,-3.974295044E1
8.535064208E1,1.891752625E2,-7.155311584E1,-3.754003906E1
8.545020708E1,1.905637207E2,-6.694047546E1,-3.932629395E1
8.554977208E1,1.924356689E2,-6.438887024E1,-3.989340210E1
8.564933708E1,1.935548248E2,-6.229260254E1,-4.084487915E1
8.574890308E1,1.953150787E2,-5.969560242E1,-4.091415405E1
8.584846808E1,1.960268707E2,-6.078707886E1,-4.023248291E1
8.594803308E1,1.942128448E2,-6.098695374E1,-4.161871338E1
8.604759808E1,1.938942566E2,-6.258319092E1,-4.085513306E1
8.614716483E1,1.937476501E2,-6.039593506E1,-4.184014893E1
8.624672983E1,1.933449402E2,-5.998074341E1,-4.243112183E1
8.634629483E1,1.935783691E2,-5.801989746E1,-4.276254272E1
8.644586083E1,1.931167297E2,-5.687193298E1,-4.364990234E1
8.654542583E1,1.929432831E2,-5.627943420E1,-4.319827271E1
8.664499083E1,1.921881714E2,-5.512557983E1,-4.383724976E1
8.674455683E1,1.921643829E2,-5.571688843E1,-4.357519531E1
8.684412183E1,1.933785553E2,-5.636973572E1,-4.156903076E1
8.694368683E1,1.923890228E2,-5.448649597E1,-4.214093018E1
8.704325283E1,1.920766296E2,-5.452214050E1,-4.211541748E1
8.714281783E1,1.912970123E2,-5.398316956E1,-4.218426514E1
8.724238283E1,1.908903046E2,-5.419882202E1,-4.286862183E1
8.734194783E1,1.899919891E2,-5.466264343E1,-4.313247681E1
8.744151383E1,1.884082184E2,-5.457289124E1,-4.334976196E1
8.754107883E1,1.888609467E2,-5.692132568E1,-4.298516846E1
8.764064383E1,1.886914062E2,-5.718618774E1,-4.266281128E1
8.774020983E1,1.868188782E2,-5.584490967E1,-4.406170654E1
8.783977483E1,1.866567993E2,-5.508381653E1,-4.437039185E1
8.793934083E1,1.864916687E2,-5.399226379E1,-4.492773438E1
8.803890583E1,1.862687988E2,-5.358203125E1,-4.506985474E1
8.813847183E1,1.863858948E2,-5.286073303E1,-4.506170654E1
8.823803783E1,1.855046387E2,-5.255126953E1,-4.600219727E1
8.833760362E1,1.856468811E2,-5.347428894E1,-4.547784424E1
8.843716962E1,1.874305573E2,-5.527177429E1,-4.443142700E1
8.853673462E1,1.866212158E2,-5.354537964E1,-4.405932617E1
8.863630063E1,1.864586029E2,-5.323309326E1,-4.530307007E1
8.873586562E1,1.863329620E2,-5.363142395E1,-4.507379150E1
8.883543162E1,1.861475372E2,-5.399606323E1,-4.528015137E1
8.893499762E1,1.857560730E2,-5.438333130E1,-4.565835571E1
8.903456262E1,1.855376740E2,-5.494763184E1,-4.550292969E1
8.913412863E1,1.850192566E2,-5.657348633E1,-4.567257690E1
8.923369363E1,1.859371033E2,-5.900775146E1,-4.426333618E1
8.933325962E1,1.843387909E2,-5.639138794E1,-4.628323364E1
8.943282562E1,1.849049835E2,-5.604631042E1,-4.592123413E1
8.953239021E1,1.851542206E2,-5.442858887E1,-4.574542236E1
8.963195621E1,1.853168182E2,-5.384194946E1,-4.628845215E1
8.973152221E1,1.850873413E2,-5.306967163E1,-4.626840210E1
8.983108721E1,1.846062775E2,-5.247245789E1,-4.626538086E1
8.993065321E1,1.848974609E2,-5.344496155E1,-4.617492676E1
9.003021921E1,1.865515442E2,-5.550646973E1,-4.451031494E1
9.012978421E1,1.863311920E2,-5.346556091E1,-4.516241455E1
9.022935021E1,1.857148743E2,-5.300051880E1,-4.557821655E1
9.032891521E1,1.854875488E2,-5.310649109E1,-4.577758789E1
9.042848121E1,1.846751862E2,-5.314668274E1,-4.581384277E1
9.052804721E1,1.847186737E2,-5.369781494E1,-4.576510620E1
9.062761200E1,1.838277283E2,-5.446203613E1,-4.516415405E1
9.072717800E1,1.834470367E2,-5.562408447E1,-4.553588867E1
9.082674400E1,1.840130463E2,-5.903793335E1,-4.420907593E1
9.092630900E1,1.827151489E2,-5.684658813E1,-4.529772949E1
9.102587500E1,1.819480743E2,-5.666490173E1,-4.560104370E1
9.112544100E1,1.820051880E2,-5.522288513E1,-4.616912842E1
9.122500600E1,1.814576111E2,-5.430844116E1,-4.629760742E1
9.132457200E1,1.811880798E2,-5.431690979E1,-4.593597412E1
9.142413700E1,1.806875153E2,-5.369738770E1,-4.611386108E1
9.152370300E1,1.805182800E2,-5.523123169E1,-4.562655640E1
9.162326900E1,1.823180389E2,-5.744656372E1,-4.461669922E1
9.172283446E1,1.818517914E2,-5.579888916E1,-4.516619873E1
9.182240046E1,1.818933716E2,-5.556367493E1,-4.507736206E1
9.192196546E1,1.816958313E2,-5.563749695E1,-4.457702637E1
9.202153146E1,1.813638153E2,-5.515023804E1,-4.488452148E1
9.212109746E1,1.816418457E2,-5.515016174E1,-4.520043945E1
9.222066246E1,1.814642334E2,-5.537043762E1,-4.516253662E1
9.232022846E1,1.816583710E2,-5.620343018E1,-4.537152100E1
9.241979346E1,1.827687073E2,-5.839642334E1,-4.454867554E1
9.251935946E1,1.828216553E2,-5.770802307E1,-4.474624634E1
9.261892546E1,1.823568878E2,-5.674314880E1,-4.530249023E1
9.271849046E1,1.826984863E2,-5.585911560E1,-4.615402222E1
9.281805646E1,1.831561127E2,-5.442616272E1,-4.607006836E1
9.291762150E1,1.832990265E2,-5.349015808E1,-4.633724976E1
9.301718750E1,1.838238525E2,-5.293066406E1,-4.634243774E1
9.311675250E1,1.832234497E2,-5.311735535E1,-4.627438354E1
9.321631850E1,1.840544739E2,-5.399134827E1,-4.609808350E1
9.331588350E1,1.855673370E2,-5.593635559E1,-4.461819458E1
9.341544950E1,1.848941650E2,-5.400968933E1,-4.541769409E1
9.351501450E1,1.848834076E2,-5.312466431E1,-4.606878662E1
9.361458050E1,1.852104492E2,-5.301792908E1,-4.524386597E1
9.371414550E1,1.850487518E2,-5.319822693E1,-4.610537720E1
9.381371150E1,1.851127625E2,-5.377830505E1,-4.622546387E1
9.391327750E1,1.842848816E2,-5.414190674E1,-4.651382446E1
9.401284237E1,1.846161041E2,-5.602290344E1,-4.553591919E1
9.411240737E1,1.849615479E2,-5.793415833E1,-4.544815063E1
9.421197337E1,1.839795227E2,-5.467221069E1,-4.670501709E1
9.431153837E1,1.842647400E2,-5.525288391E1,-4.625677490E1
9.441110438E1,1.846633301E2,-5.445187378E1,-4.628436279E1
9.451066938E1,1.848126373E2,-5.332073975E1,-4.590206909E1
