"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.828153983E1,1.746789164E-1,1.040034162E0,-3.198953211E-2
7.838110483E1,-1.045723722E0,6.183964111E-2,-4.417852092E-1
7.848066883E1,-3.143074295E-1,1.241676417E0,1.170610235E0
7.858023383E1,7.013871123E-1,1.041365134E0,1.683878240E0
7.867979883E1,-1.118585072E0,-2.324494801E0,-1.503060697E0
7.877936383E1,1.838282155E0,-2.818498278E0,-1.085841980E0
7.887892783E1,6.588772698E-1,2.193079214E0,3.908682400E-1
7.897849283E1,-9.253720169E-1,-1.278789864E0,-7.324064451E-1
7.907805783E1,7.053364679E-1,1.065327170E0,-5.786363679E-1
7.917762183E1,5.864263941E-1,7.025158442E-1,2.644906139E-1
7.927718558E1,1.307970247E0,1.031890964E0,4.164439613E-1
7.937675058E1,1.708412134E0,-1.183692064E-1,3.095386743E0
7.947631558E1,5.964753458E-1,-1.591741032E0,-2.211245636E0
7.957587958E1,-3.413220043E-1,-3.101489190E0,-1.158605901E0
7.967544458E1,4.653608172E-1,-1.459772006E-1,4.714650911E-1
7.977500958E1,7.280395252E-1,-6.675742722E-1,-1.632784100E0
7.987457458E1,-3.011687359E-1,1.958713455E-1,7.847659224E-1
7.997413858E1,-1.238735267E0,2.116195053E-1,-1.726694477E-1
8.007370358E1,-8.446344671E-1,-1.225896536E-1,-5.145900607E-2
8.017326858E1,6.195227310E-1,2.322665208E0,1.715701711E0
8.027283258E1,4.462638840E-2,-6.929573277E-1,1.698182868E0
8.037239758E1,-7.235839469E-1,-2.336810499E0,-2.453078874E0
8.047196246E1,2.523375855E0,-1.577124454E0,-1.151959956E-2
8.057152746E1,-5.846192390E-3,2.231994189E0,3.536056888E-1
8.067109146E1,-2.762302150E-1,-1.867064490E0,-1.059070503E0
8.077065646E1,5.053486826E-1,1.995114127E0,-7.827486330E-1
8.087022146E1,1.942225769E-2,2.713974912E-1,3.666403019E-1
8.096978546E1,8.112242809E-1,2.017876753E0,5.253594625E-1
8.106935046E1,1.042996946E0,-4.719941179E-1,1.871931712E0
8.116891546E1,4.062799656E-1,-2.166976367E0,-2.513964177E0
8.126848046E1,2.386791037E-1,-2.802452641E0,1.179578109E0
8.136804446E1,3.130302514E-1,5.021916246E-1,-9.976607054E-1
8.146760946E1,-1.354193218E-1,-3.742482604E-1,-2.373899388E-1
8.156717387E1,-5.389806975E-1,4.408394220E-1,-8.874085307E-2
8.166673887E1,-1.162454685E0,-1.686629355E-3,3.860799551E-2
8.176630288E1,-8.550316206E-1,1.250371811E0,8.675923169E-1
8.186586788E1,-1.509375398E-1,1.330329562E0,1.252473593E0
8.196543287E1,-1.222101839E0,-1.999794677E0,-3.272481948E-1
8.206499787E1,1.479139446E0,-2.768965344E0,-2.729315375E0
8.216456187E1,1.771708535E0,2.182749231E0,9.149582720E-1
8.226412687E1,-4.428399007E-1,-1.062836549E0,-5.384063548E-1
8.236369188E1,6.517976072E-1,8.547801903E-1,-7.960077792E-1
8.246325688E1,3.992582636E-1,1.082041582E0,-3.483022642E-1
8.256282187E1,7.596395597E-1,3.562743580E-1,2.154734051E-1
8.266238621E1,1.108705909E0,9.578008211E-1,1.989342048E0
8.276195121E1,8.896727188E-1,-1.035809841E0,8.386579549E-1
8.286151621E1,-3.201107910E-1,-1.811039101E0,-3.544564002E0
8.296108121E1,-6.872502990E-1,-2.377660025E0,2.449785722E0
8.306064621E1,8.510578528E-2,4.498464730E-1,-9.432020777E-1
8.316021121E1,-4.097736038E-2,-5.748403555E-1,-9.712540948E-1
8.325977621E1,-3.339040804E-1,7.337896040E-1,7.061278886E-1
8.335934121E1,-9.716279512E-1,2.797204180E-1,-3.402541566E-1
8.345890621E1,-9.322128206E-1,8.686441579E-1,8.601850641E-1
8.355847121E1,6.904142274E-1,8.492316212E-1,2.102724237E0
8.365803521E1,-7.659000273E-1,-2.168782864E0,-1.549242591E0
8.375760021E1,2.113020015E0,-2.227014408E0,-7.834204781E-1
8.385716521E1,3.082239132E-1,1.861351614E0,5.790497661E-1
8.395673021E1,-1.460221510E-1,-1.447916484E0,-1.227449264E0
8.405629521E1,8.407688729E-1,1.402652310E0,-4.892798030E-1
8.415586021E1,3.401417439E-1,4.170398656E-1,-2.166638982E-1
8.425542521E1,1.061800860E0,9.682581277E-1,2.431664032E-1
8.435499021E1,9.668993810E-1,4.335798115E-1,1.874945367E0
8.445455621E1,8.956099816E-2,-1.505040126E0,5.426040709E-2
8.455412121E1,-1.029188161E-1,-1.768238505E0,-2.244665397E0
8.465368621E1,6.797350189E-1,-6.268212256E-1,1.677835727E0
8.475325121E1,-5.705025986E-2,-4.280913225E-1,-7.940665036E-1
8.485281621E1,2.529088877E-2,-3.021757726E-1,1.241948605E-3
8.495238108E1,2.550058454E-2,4.497774759E-1,-2.702232242E-2
8.505194608E1,-4.685099449E-1,-2.996608852E-1,-1.105737716E-1
8.515151108E1,6.296524474E-1,9.567028601E-1,2.341933245E0
8.525107708E1,1.841189537E-1,-1.330768541E0,3.508153975E-2
8.535064208E1,2.002868704E0,-2.044330726E0,-1.707461230E0
8.545020708E1,1.160893259E0,1.484244942E0,7.644620508E-1
8.554977208E1,2.357306087E-1,-1.031024918E0,-8.037477386E-1
8.564933708E1,4.633108565E-1,1.873366911E0,-3.831610250E-1
8.574890308E1,-3.404734272E-1,3.827099854E-1,9.295441514E-1
8.584846808E1,1.280266140E0,1.519448396E0,1.036330681E0
8.594803308E1,7.925380415E-1,-1.244007117E0,1.034406363E0
8.604759808E1,-8.672278892E-1,-9.262037833E-1,-2.622409562E0
8.614716483E1,-1.749244264E-1,-1.596166205E0,1.529743297E0
8.624672983E1,-3.008203150E-1,7.939956062E-2,-1.244635985E0
8.634629483E1,-3.862148796E-1,2.475382201E-2,2.482143044E-3
8.644586083E1,-2.668859989E-1,8.404622595E-1,6.018363655E-2
8.654542583E1,-8.441524373E-1,1.529200383E-1,9.655156374E-2
8.664499083E1,1.605364752E-1,1.471203751E0,2.824938401E0
8.674455683E1,-5.365991997E-1,-1.996210480E0,-4.208311272E-1
8.684412183E1,1.001428870E0,-2.779893206E0,-1.594311175E0
8.694368683E1,3.888343591E-1,1.228666362E0,4.732327044E-1
8.704325283E1,2.169406908E-1,-9.046360360E-1,-1.018839905E0
8.714281783E1,7.765293883E-1,1.293604077E0,-1.287305456E-1
8.724238283E1,3.784194813E-1,-5.668992519E-2,-2.079030150E-1
8.734194783E1,6.572726476E-1,1.453369597E0,8.262951869E-1
8.744151383E1,6.016130018E-1,-5.877366820E-1,3.021781992E0
8.754107883E1,5.962368525E-1,-1.375026263E0,-2.129554771E0
8.764064383E1,-2.843847419E-1,-2.305728017E0,-5.206659025E-1
8.774020983E1,-1.924351562E-1,-1.411816067E-1,1.297894764E-1
8.783977483E1,-2.618758122E-1,-6.148134566E-1,-7.830953729E-1
8.793934083E1,-9.186582439E-2,4.791553491E-1,4.297452074E-1
8.803890583E1,-6.448086496E-1,3.534568772E-1,-5.851922661E-1
8.813847183E1,-7.967360500E-1,2.822785018E-1,2.455497283E-1
8.823803783E1,-3.876318061E-1,1.245580310E0,2.018103333E0
8.833760362E1,-4.484861183E-1,-1.060368804E0,4.688051927E-1
8.843716962E1,4.233206523E-1,-2.028374990E0,-2.623337515E0
8.853673462E1,7.902912489E-1,4.246503092E-1,1.314445308E0
8.863630063E1,-4.064176675E-1,-3.549254054E-1,-6.696231365E-1
8.873586562E1,4.277662538E-1,3.632390497E-1,-5.425929612E-1
8.883543162E1,2.267568868E-1,1.023867414E0,-8.987170458E-4
8.893499762E1,8.207271758E-1,3.962957717E-2,5.221329689E-1
8.903456262E1,2.819377553E-1,-1.434366585E-1,2.092121481E0
8.913412863E1,4.929126781E-1,-1.180694781E0,-3.818635279E-1
8.923369363E1,-1.739670179E-1,-1.588533395E0,-2.559613974E0
8.933325962E1,-1.704010934E-1,-9.273328076E-1,1.926935300E0
8.943282562E1,-2.988875178E-1,-3.319764727E-1,-1.276648906E0
8.953239021E1,-5.314383375E-1,7.968183495E-2,4.021545357E-1
8.963195621E1,-3.416820101E-1,8.367373639E-1,-1.851643628E-1
8.973152221E1,-1.241171363E0,-2.572281528E-1,-5.185427785E-2
8.983108721E1,-1.906624997E-1,1.313217100E0,2.181885597E0
8.993065321E1,-3.253151784E-1,-9.429130791E-1,3.689552146E-1
9.003021921E1,7.838439627E-1,-2.951946065E0,-2.898362473E0
9.012978421E1,9.218733354E-1,5.154203653E-1,1.108651968E0
9.022935021E1,-3.533220623E-1,-2.500797124E-1,-1.538080841E-1
9.032891521E1,3.050329049E-1,2.825087359E-1,-8.317594099E-1
9.042848121E1,4.480344940E-2,1.208573502E0,-1.945859814E-1
9.052804721E1,5.531068397E-1,1.626266355E-1,4.723252165E-1
9.062761200E1,8.519222175E-1,6.775414360E-1,2.141665524E0
9.072717800E1,8.760198357E-1,-1.423810899E0,5.655315882E-1
9.082674400E1,-1.463630803E-1,-1.482376610E0,-3.494779639E0
9.092630900E1,-1.698680466E-1,-2.031362186E0,2.346192357E0
9.102587500E1,-4.359008637E-1,4.398829637E-1,-1.630548125E0
9.112544100E1,-7.614016912E-1,-2.775434996E-1,3.788557202E-1
9.122500600E1,-4.872274303E-1,8.513268247E-1,2.638497591E-2
9.132457200E1,-1.276185953E0,-3.926493019E-2,-3.066613179E-1
9.142413700E1,-2.280941816E-1,1.436979851E0,2.789508367E0
9.152370300E1,-2.448952787E-2,-1.521949689E0,4.708944029E-1
9.162326900E1,4.425054400E-1,-3.113898443E0,-2.676630793E0
9.172283446E1,9.352312995E-1,7.080998620E-1,9.716271472E-1
9.182240046E1,-4.068928634E-1,-6.983648327E-1,-8.596974063E-1
9.192196546E1,7.183881111E-1,1.561867315E-1,-4.488691109E-1
9.202153146E1,1.401129549E-1,8.993262526E-1,-1.503494561E-1
9.212109746E1,6.881297202E-1,-2.220842671E-1,-2.292003286E-1
9.222066246E1,2.863369445E-1,1.358647773E0,1.703924249E0
9.232022846E1,1.062154836E0,-1.258746632E0,1.913786666E0
9.241979346E1,2.749386381E-1,-1.296028771E0,-2.599655707E0
9.251935946E1,-2.009138381E-1,-2.292080908E0,6.835734236E-1
9.261892546E1,1.341348713E-1,2.223783821E-2,-3.902566212E-1
9.271849046E1,-1.074849799E-1,-3.028911064E-1,-1.056281966E0
9.281805646E1,-4.819942820E-1,5.038876095E-1,2.042976218E-1
9.291762150E1,-8.005688998E-1,2.335698067E-1,-6.151855588E-2
9.301718750E1,-7.001366852E-1,5.346346083E-1,2.634574109E-1
9.311675250E1,7.900744633E-1,1.567861295E0,2.242331774E0
9.321631850E1,-6.794417810E-1,-1.509439571E0,-3.169775605E-2
9.331588350E1,7.273908497E-1,-2.763073105E0,-2.768972946E0
9.341544950E1,1.214683330E0,1.190269597E0,1.571930957E0
9.351501450E1,-4.877179386E-1,-6.234384651E-1,-5.178990000E-1
9.361458050E1,5.439865720E-1,8.935602401E-1,-6.001506132E-1
9.371414550E1,3.799321195E-1,9.043730575E-1,2.693391252E-1
9.381371150E1,6.622872929E-1,8.044693581E-1,-1.479105824E-1
9.391327750E1,9.241310915E-1,-1.503752569E-1,2.446244064E0
9.401284237E1,4.829587802E-1,-7.037295069E-1,-1.071690549E0
9.411240737E1,-7.881948759E-1,-2.347213281E0,-2.848840649E0
9.421197337E1,-4.525050558E-1,-9.473281655E-1,2.298853299E0
9.431153837E1,6.558701199E-2,2.160666052E-1,-1.508971648E0
9.441110438E1,-2.553706386E-1,3.149474072E-1,2.841243947E-1
9.451066938E1,-6.365344740E-1,5.737771855E-1,-9.388523340E-2
9.461023537E1,-1.256819243E0,8.349524282E-2,-2.936921936E-1
9.470980037E1,3.427323528E-2,1.738116574E0,2.268241371E0
9.480936637E1,-4.064833756E-1,-1.380384213E0,1.380088490E0
9.490893138E1,4.453771538E-1,-3.064697632E0,-2.686202685E0
9.500849738E1,1.614695592E0,3.934263968E-1,2.842308140E-1
9.510806237E1,-4.019551456E-1,2.573657086E-1,-7.559397340E-2
9.520762862E1,2.649656637E-1,-7.076108886E-1,-7.130667794E-1
9.530719363E1,8.301376116E-1,1.590573050E0,2.892851472E-2
9.540675963E1,6.957232799E-1,-5.245187060E-1,5.789819384E-1
9.550632462E1,7.826538350E-1,1.523024992E0,2.015463315E0
9.560588962E1,4.273108654E-1,-1.620452907E0,1.744037318E-1
9.570545562E1,-5.981598921E-1,-1.980951440E0,-3.443246373E0
9.580502063E1,8.875912562E-2,-1.234136140E0,2.370858836E0
9.590458663E1,1.395294028E-1,3.124771048E-1,-1.554291662E0
9.600415162E1,-5.159596979E-1,1.783557187E-1,3.150620127E-1
9.610371762E1,-4.796106280E-1,6.996979979E-1,1.393976212E-1
9.620328262E1,-1.071375822E0,1.101834700E-1,-1.405465990E-1
9.630284821E1,1.436215767E-1,1.203597740E0,2.537294567E0
9.640241321E1,-5.059345005E-1,-1.833855667E0,-2.965789640E-1
9.650197921E1,1.370355507E0,-3.342766357E0,-3.097061386E0
9.660154421E1,1.152603515E0,1.448469484E0,1.454375610E0
9.670111021E1,-2.734036709E-1,-5.884788398E-1,-5.959704387E-1
9.680067521E1,5.194893696E-1,3.960976242E-1,-2.344856268E-1
9.690024121E1,5.179865986E-1,1.170295581E0,-2.252031720E-1
9.699980621E1,9.579684900E-1,1.375991638E-1,7.272632343E-1
9.709937221E1,1.277497922E0,1.009795871E-1,2.755441319E0
9.719893721E1,1.587749284E-1,-9.684189992E-1,-1.387256591E0
9.729850321E1,-7.739840953E-1,-2.222349207E0,-3.085411978E0
9.739806821E1,-4.852124067E-1,-1.365441799E0,2.555388191E0
9.749763421E1,1.682344808E-1,9.589696795E-1,-1.829774457E0
9.759719921E1,-2.630897672E-1,6.850146161E-1,7.898524153E-1
9.769676521E1,-5.636700540E-1,2.651901602E-1,3.168997926E-1
9.779633021E1,-1.206925829E0,6.812679396E-1,7.400516796E-1
9.789589621E1,3.784712657E-1,-7.816777155E-2,2.960761619E0
9.799546221E1,-3.272211514E-2,-2.511722354E0,-2.380866346E0
9.809502721E1,2.327626278E0,-1.431423535E0,-6.041249657E-1
9.819459321E1,-1.886902338E-1,1.419983165E0,3.580045491E-1
9.829415921E1,-1.003395362E-1,-1.467130434E0,-9.833894062E-1
9.839372421E1,2.717888162E-1,1.516226727E0,-2.480476588E-1
9.849329021E1,2.440092793E-1,-4.187044217E-1,-2.175842500E-1
9.859285583E1,9.404108363E-1,2.175409806E0,6.951725453E-1
9.869242183E1,6.378286090E-1,-7.550892565E-1,2.698469558E0
9.879198783E1,1.983770236E-1,-2.340694951E0,-1.791679262E0
9.889155283E1,4.429024294E-1,-2.142885546E0,-7.440125835E-1
9.899111883E1,1.521113683E-1,3.221118544E-1,-5.448149031E-1
9.909068483E1,-6.968960121E-2,7.747867718E-2,-1.845925051E-1
9.919024983E1,-3.912023353E-1,9.043380473E-1,-3.772243470E-1
9.928981583E1,-7.128623461E-1,2.255944238E-1,2.072574824E-1
9.938938183E1,-1.202080826E-1,1.310239698E0,1.773873906E0
9.948894783E1,-3.449275437E-1,-8.078577465E-1,1.747235160E0
9.958851283E1,2.818824260E-1,-3.129726856E0,-3.568099630E0
9.968807871E1,1.499226239E0,2.562852162E-1,6.388971877E-1
9.978764471E1,-6.293842795E-1,3.559977847E-1,2.942318916E-2
9.988721071E1,3.582225041E-1,-2.983512551E-1,-9.528786349E-1
9.998677571E1,1.826071561E-1,1.453907541E0,-2.120153618E-1
1.000863417E2,6.561798761E-1,1.605813526E-2,7.587417197E-1
1.001859077E2,9.978147796E-1,1.512249743E0,2.774724852E0
1.002854737E2,5.332669811E-1,-1.957910487E0,-3.084663534E-1
1.003850397E2,-2.375679865E-1,-2.307142604E0,-3.981779612E0
1.004846047E2,1.816349103E-1,-1.021741586E0,2.534355757E0
1.005841707E2,-7.945116229E-2,4.626188385E-1,-1.145978254E0
1.006837367E2,-3.934311477E-1,7.468063831E-2,-3.816828489E-2
1.007833027E2,-6.426847216E-1,8.078462713E-1,-2.875619727E-1
1.008828686E2,-1.116321834E0,4.099228540E-1,8.253643101E-1
1.009824346E2,9.506958693E-2,1.993833879E0,2.944181839E0
1.010820006E2,-7.114253198E-1,-2.354889944E0,-8.994567186E-1
1.011815656E2,1.370254642E0,-3.113557258E0,-2.181994355E0
1.012811316E2,2.150291629E-1,1.626880897E0,1.323473409E0
1.013806976E2,-2.264949681E-1,-5.175121336E-1,-6.953579021E-1
1.014802636E2,6.984885013E-1,1.101728061E0,-8.518445957E-1
1.015798296E2,5.201697662E-1,3.509582157E-1,9.109196001E-1
1.016793956E2,8.587139777E-1,1.808962900E0,-1.006954855E-1
1.017789616E2,8.497581629E-1,-8.170631643E-1,2.959323789E0
1.018785276E2,-3.388426387E-1,-1.702091440E0,-3.243272767E0
1.019780931E2,-2.871017969E-1,-2.583578495E0,1.114679278E0
1.020776591E2,-3.932546349E-1,9.253306478E-1,-8.276716214E-1
1.021772251E2,-9.121239804E-2,-6.567963919E-1,-6.781472075E-1
1.022767911E2,-3.866478659E-1,1.150244236E0,1.984240937E-1
1.023763571E2,-1.024216128E0,2.316601060E-1,1.041184455E-1
1.024759231E2,-4.977638937E-1,1.134056878E0,1.550158265E0
1.025754891E2,8.212217040E-2,2.994598141E-1,1.330099474E0
1.026750551E2,-3.585403003E-1,-3.544196797E0,-1.877381317E0
1.027746211E2,1.194655959E0,3.090706632E-2,-4.691636270E-1
1.028741871E2,-4.110727090E-1,5.299220449E-1,3.519421560E-1
1.029737531E2,1.044823616E-1,-7.669640744E-1,-9.582914025E-1
1.030733197E2,3.505517612E-1,1.567179364E0,-5.207313913E-1
1.031728857E2,5.628802413E-1,-2.601060062E-1,5.355698705E-1
1.032724517E2,1.059589151E0,1.922772667E0,2.851891726E-1
1.033720177E2,9.538658642E-1,-8.298617692E-1,2.691349404E0
1.034715837E2,-3.942637181E-1,-1.588682499E0,-2.507760866E0
1.035711497E2,-2.909541618E-1,-3.177776643E0,4.615066981E-1
1.036707157E2,1.995265131E-1,7.200937439E-1,-7.231684291E-1
1.037702817E2,-1.524317957E-2,2.447425202E-3,-5.365089333E-1
1.038698477E2,-5.972064670E-1,9.784116715E-1,2.930115777E-1
1.039694137E2,-8.867156357E-1,2.795153269E-1,-2.111786252E-1
1.040689807E2,-6.452213169E-1,7.983468848E-1,1.100830148E0
1.041685467E2,7.535160631E-3,8.833740981E-1,2.178107711E0
1.042681125E2,-4.910708783E-1,-2.718734254E0,-2.014346496E0
1.043676785E2,1.425443003E0,-1.730214647E0,-6.064486492E-1
1.044672445E2,1.856490970E-3,1.614398408E0,7.566133332E-1
1.045668105E2,-7.524116702E-2,-1.291475691E0,-1.302062075E0
1.046663765E2,6.036088027E-1,1.752528499E0,-2.155359703E-1
1.047659435E2,4.118274383E-1,-5.383502215E-2,-4.335184157E-2
1.048655095E2,9.618198317E-1,1.588354032E0,-3.553832424E-1
1.049650755E2,1.290013302E0,1.795109823E-2,2.669232311E0
1.050646415E2,5.244530710E-1,-7.253506831E-1,-1.049954694E0
1.051642075E2,-1.096388164E0,-2.186380937E0,-3.147521687E0
1.052637745E2,-4.790382586E-2,-9.443876007E-1,2.300046716E0
1.053633402E2,3.984595339E-1,7.620971444E-1,-1.597537669E0
1.054629062E2,-2.026653716E-1,3.194241086E-1,7.267153502E-1
1.055624722E2,-6.072288139E-1,6.439303248E-1,-3.021361578E-1
1.056620382E2,-9.985271166E-1,4.901823208E-1,2.602987450E-1
1.057616052E2,2.776835404E-2,1.942869548E0,2.637063854E0
1.058611712E2,-6.110497501E-1,-2.116034254E0,2.245330811E-2
1.059607372E2,1.029466123E0,-2.983976820E0,-2.658851164E0
1.060603032E2,7.053569332E-2,1.670381258E0,1.247018141E0
1.061598702E2,-6.185756283E-1,-9.053384328E-1,-6.238751060E-1
1.062594362E2,5.775446197E-1,9.723566604E-1,-9.846927506E-1
1.063590022E2,3.005362134E-1,6.595752811E-1,2.673662746E-1
1.064585677E2,7.271321104E-1,9.592981468E-1,-1.460295331E-1
1.065581347E2,8.242500501E-1,1.021240699E0,2.804993548E0
1.066577008E2,2.772641489E-1,-2.125542266E0,-4.628772855E-1
1.067572667E2,-6.251739188E-1,-2.414730349E0,-3.080375771E0
1.068568327E2,1.476066734E-1,-1.140207052E-1,1.620673347E0
1.069563987E2,3.415142316E-1,4.616166989E-1,-8.775799459E-1
1.070559658E2,-3.327497669E-1,4.697404549E-1,3.782739222E-2
1.071555318E2,-3.001789485E-1,9.443443313E-1,2.617032462E-1
1.072550977E2,-1.202267206E0,4.931727330E-1,-1.263226622E-1
1.073546637E2,-1.784103902E-1,1.364447334E0,2.726674773E0
1.074542297E2,-6.267656039E-1,-2.592964738E0,-1.053504539E0
1.075537968E2,1.197595720E0,-1.792521846E0,-1.659779525E0
1.076533633E2,1.094167538E-2,1.489591344E0,1.539703444E0
1.077529293E2,-5.848464033E-1,-1.241611805E0,-8.532742399E-1
1.078524953E2,4.878606838E-1,1.520378981E0,-6.697856891E-1
1.079520613E2,2.511189819E-1,-1.226004709E-1,3.908980608E-2
1.080516273E2,9.243061426E-1,1.576191385E0,-2.439908606E-1
1.081511943E2,1.077362129E0,3.555506920E-1,2.917636065E0
1.082507603E2,1.643077100E-1,-1.500674595E0,-6.432703203E-1
1.083503263E2,-4.462680501E-1,-2.464521291E0,-2.924788379E0
1.084498923E2,4.270903523E-1,-4.296642235E-1,1.594066762E0
1.085494583E2,5.250486099E-1,7.244776938E-1,-1.352121257E0
1.086490243E2,-6.121243952E-1,2.172010381E-1,4.127637237E-1
1.087485901E2,-9.265124432E-1,6.220550870E-1,-1.409471333E-1
1.088481561E2,-8.550234345E-1,5.557638144E-1,1.638740659E-1
1.089477221E2,-3.206244689E-1,2.329252388E0,2.774858168E0
1.090472891E2,-1.014633491E0,-2.297607257E0,-8.452734947E-3
1.091468551E2,8.463384189E-1,-3.314227560E0,-2.265583811E0
1.092464211E2,8.627512608E-1,1.846831077E0,6.149727201E-1
1.093459871E2,-6.204066838E-1,-7.127424051E-1,-6.112573993E-1
1.094455531E2,5.375081494E-1,8.027210406E-1,-5.861675817E-1
1.095451191E2,2.139453084E-1,5.291496277E-1,1.411757594E-1
1.096446851E2,6.468378527E-1,7.783522578E-1,-2.459964556E-1
1.097442511E2,1.091892971E0,5.952271845E-1,2.718146608E0
1.098438171E2,3.554392295E-1,-8.833862311E-1,-4.605079937E-1
1.099433831E2,-1.036883536E0,-1.807504605E0,-3.584063113E0
1.100429491E2,8.197752491E-2,-1.270989240E0,2.607739483E0
1.101425151E2,1.646635131E-1,1.156157964E0,-1.628551301E0
1.102420811E2,-4.415470813E-1,4.535717341E-1,5.756993115E-1
1.103416471E2,-5.301844387E-1,6.855191577E-1,4.856779182E-1
1.104412131E2,-9.616050196E-1,5.718781561E-1,-1.298953110E-1
1.105407791E2,1.427776042E-1,1.616086791E0,2.545863662E0
1.106403451E2,-8.503123328E-1,-2.505424903E0,-9.372577983E-1
1.107399111E2,1.605265934E0,-2.375826484E0,-1.989917414E0
1.108394771E2,4.143931966E-1,1.731077257E0,1.283831626E0
1.109390431E2,-3.437045985E-1,-1.065620262E0,-8.059246570E-1
1.110386095E2,4.712731563E-1,1.466278933E0,-8.713006210E-1
1.111381755E2,1.958821629E-1,2.472506102E-2,1.650405854E-1
1.112377405E2,9.443661122E-1,1.734946944E0,4.692823255E-1
1.113373065E2,1.265228417E0,-2.743757705E-1,3.006873347E0
1.114368725E2,6.359760650E-2,-1.817465044E0,-2.132826288E0
1.115364385E2,-6.800918452E-2,-3.165286990E0,-4.569061089E-1
1.116360045E2,1.170719285E-1,1.046959750E0,-2.983956939E-1
1.117355705E2,-2.327738544E-1,-6.378807224E-1,-5.962744939E-1
1.118351365E2,1.882489152E-2,7.127217937E-1,8.028168619E-2
1.119347025E2,-1.170327083E0,6.187997228E-1,-2.633843207E-1
1.120342685E2,-9.425563990E-1,1.060805007E0,1.215526206E0
1.121338327E2,3.838632026E-1,1.632956885E0,2.383164886E0
1.122333987E2,-8.138042917E-1,-2.238903551E0,-1.238587625E0
1.123329647E2,1.472545248E0,-2.847353702E0,-2.241156483E0
1.124325307E2,3.173649386E-1,1.763869320E0,1.141821468E0
1.125320967E2,-7.118792099E-1,-9.466536891E-1,-2.432166892E-1
1.126316627E2,6.965964885E-1,1.082008253E0,-9.286471885E-1
1.127312277E2,2.510317853E-1,3.820582036E-1,3.059491271E-1
1.128307937E2,6.728692183E-1,1.616675167E0,4.356532341E-1
1.129303597E2,7.387746477E-1,-2.284689881E-1,2.551421440E0
1.130299257E2,3.604989713E-1,-1.691119870E0,-1.801456976E0
1.131294917E2,-9.515415229E-2,-2.617516612E0,-1.278661518E0
1.132290577E2,1.527643561E-2,3.021655400E-1,7.808325005E-1
1.133286231E2,-1.203093857E-2,-3.297619859E-1,-1.030060127E0
1.134281891E2,-5.022011995E-1,5.595166305E-1,1.251134580E-1
1.135277551E2,-7.688012695E-1,7.588824914E-1,-1.073139489E-2
1.136273211E2,-1.171445948E0,3.947189239E-1,-4.071626759E-1
1.137268861E2,-3.029427812E-1,2.084260338E0,2.286929657E0
1.138264521E2,-7.524398100E-1,-1.436083181E0,1.454297258E0
1.139260181E2,2.638919321E-1,-2.633427470E0,-2.814528018E0
1.140255841E2,2.186774308E0,6.612078968E-1,7.227445060E-1
1.141251491E2,-8.473799542E-1,2.764562830E-1,7.746683657E-2
1.142247151E2,3.139603972E-2,-7.953707251E-1,-1.292042871E0
1.143242811E2,4.834717637E-1,1.711589072E0,2.810089982E-1
1.144238476E2,4.278653276E-1,-5.823812172E-2,-1.948175311E-1
1.145234126E2,9.286008494E-1,1.573755873E0,1.263900222E0
1.146229786E2,1.051673702E0,-8.423731296E-1,2.126097897E0
1.147225446E2,-1.246928240E-1,-1.130765553E0,-3.104550499E0
1.148221096E2,-2.771024734E-1,-2.944500805E0,1.119355296E0
1.149216756E2,5.931020871E-2,6.233353349E-1,-8.898737168E-1
1.150212416E2,-8.685658783E-2,-5.397564769E-2,-5.499651307E-1
1.151208066E2,-6.319595394E-1,9.848648049E-1,1.214402372E-1
1.152203726E2,-1.024214812E0,6.305407126E-1,9.969736576E-2
1.153199386E2,-1.111019433E0,8.272234324E-1,8.686863309E-1
1.154195036E2,4.641456927E-1,1.450807932E0,2.423617678E0
1.155190692E2,-5.354814313E-1,-2.484275524E0,-1.611965674E0
1.156186352E2,1.545101885E0,-1.968207872E0,-1.134465671E0
1.157182002E2,-3.329382665E-2,1.766780210E0,1.122869473E0
1.158177662E2,-5.304382809E-1,-1.436449509E0,-9.712207657E-1
1.159173322E2,4.081688355E-1,1.705623889E0,-4.289359528E-1
1.160168972E2,1.014358892E-1,2.377287850E-2,-4.783490181E-2
1.161164632E2,6.229711264E-1,1.527859908E0,-2.766463906E-1
1.162160292E2,4.255871062E-1,3.025137417E-1,3.080082825E0
1.163155942E2,5.528980941E-3,-1.765463855E0,-1.572281790E0
1.164151602E2,-4.484083503E-1,-2.531990266E0,-1.890770271E0
1.165147252E2,-5.651187748E-3,8.665957320E-1,4.770924515E-1
1.166142912E2,4.946101248E-2,2.866103384E-1,-8.460611147E-1
1.167138578E2,-1.937023940E-1,1.256032939E0,1.843720651E-1
1.168134228E2,-8.600486778E-1,3.895609488E-1,3.064508182E-1
1.169129888E2,2.147832875E-1,8.313196262E-1,2.476431484E0
1.170125538E2,-5.694578473E-1,-1.782375903E0,-6.103651142E-1
1.171121198E2,1.362959364E0,-2.481380568E0,-2.561323115E0
1.172116848E2,6.454340094E-1,1.716558621E0,1.268879126E0
1.173112508E2,-5.891645721E-1,-8.689917018E-1,-6.462067920E-1
1.174108168E2,6.455106079E-1,1.360712864E0,-4.962081689E-1
